,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words,at,ni,roa,prcc_f,dvt,Stock Return,Industry
13,1004724,ADCARE HEALTH SYSTEMS INC,2009-03-31,0,1,12,7,2,0,0,0,0,1,1,1,0,0,5679,30.104,0.44,0.014615998,3.935,0.0,-73.06226175,"Finance, Insurance, and Real Estate"
14,1000753,ADMINISTAFF INC \DE\,2009-02-09,1,12,11,14,0,0,0,0,0,0,2,2,0,0,8283,576.47,16.574,0.028750846,23.59,13.272,48.16447647,Services
15,1076167,ADOLOR CORP,2009-02-26,6,0,17,3,0,2,0,1,0,6,2,5,0,0,7647,91.459,-47.914,-0.52388502,1.46,0.0,13.69863014,Manufacturing
16,1104042,ADVANCED ANALOGIC TECHNOLOGIES INC,2009-02-26,5,0,10,7,19,3,0,1,0,4,1,4,3,0,8764,147.144,-12.673,-0.086126516,3.94,0.0,-23.35025381,Manufacturing
17,2488,ADVANCED MICRO DEVICES INC,2009-02-24,11,0,13,20,11,1,0,0,0,3,0,6,0,0,24037,9078.0,376.0,0.041418815,9.68,72.0,666.1157025,Manufacturing
18,919956,ADVOCAT INC,2009-03-10,0,0,7,0,5,1,0,1,0,2,1,2,0,0,2670,105.266,2.6010000000000004,0.024708833,7.7,1.203,-45.61038961,Services
19,1168213,AEROPOSTALE INC,2009-03-30,3,0,7,1,3,3,0,0,0,2,1,0,1,0,3592,792.309,229.457,0.289605444,32.89,0.0,-35.81635756,Retail Trade
20,1004434,AFFILIATED MANAGERS GROUP INC,2009-03-02,0,0,12,3,2,1,0,0,0,2,1,0,0,0,4068,3390.906,59.473,0.01753897,67.35,0.0,-37.7579807,"Finance, Insurance, and Real Estate"
21,1158223,AFFYMAX INC,2009-03-12,11,0,47,27,12,0,0,2,2,7,11,9,0,0,25312,211.51,-76.531,-0.361831592,24.74,0.0,-59.6200485,Public Administration
22,4977,AFLAC INC,2009-02-20,6,3,45,7,4,0,0,0,1,3,3,4,1,0,9063,84106.0,1497.0,0.017798968000000002,46.25,393.0,848.8432432,"Finance, Insurance, and Real Estate"
23,816159,AIR METHODS CORP,2009-03-12,0,1,1,3,0,2,0,0,0,2,0,1,0,0,3009,424.132,28.953000000000007,0.068264125,33.62,0.0,-52.43902439,"Transportation, Communications, Electric, Gas, Sanitation"
24,3116,AKORN INC,2009-03-30,4,0,17,6,10,0,0,0,0,4,1,1,0,0,13402,68.759,-25.306,-0.368039093,1.79,0.0,28.49162011,Manufacturing
25,766421,ALASKA AIR GROUP INC,2009-02-19,1,0,19,16,6,0,0,0,0,5,2,3,3,0,11355,4985.0,121.6,0.02439318,34.56,0.0,-15.36458333,"Transportation, Communications, Electric, Gas, Sanitation"
26,819793,ALBANY INTERNATIONAL CORP /DE/,2009-03-02,6,0,30,1,9,1,0,0,0,5,1,5,3,0,5890,1344.257,-32.38,0.0016397520000000002,22.46,14.704,5575301.374,Manufacturing
27,902272,ALDILA INC,2009-03-16,1,0,2,6,0,0,0,0,0,3,0,3,2,0,2114,38.572,-0.243,-0.006299907,3.47,0.0,-31.70028818,Manufacturing
28,3453,ALEXANDER & BALDWIN INC,2009-02-27,2,0,27,1,2,1,0,0,0,1,1,3,0,0,6098,2380.0,44.0,0.018487395,34.23,52.0,125.1241601,"Transportation, Communications, Electric, Gas, Sanitation"
29,899866,ALEXION PHARMACEUTICALS INC,2009-02-23,7,0,31,8,4,3,0,2,1,4,6,6,0,0,13592,786.4010000000002,295.166,0.375337773,48.82,0.0,-25.87054486,Manufacturing
30,775368,ALLEGHANY CORP /DE,2009-02-27,3,0,29,1,1,4,0,0,0,1,2,4,0,0,4383,6192.77,270.999,0.043760547,276.0,50.788000000000004,20.57536232,"Finance, Insurance, and Real Estate"
31,1018963,ALLEGHENY TECHNOLOGIES INC,2009-02-23,8,0,17,6,7,0,0,0,0,1,1,3,0,0,3446,4346.0,31.7,0.007294064,44.77,70.6,114.7196784,Manufacturing
32,1101215,ALLIANCE DATA SYSTEMS CORP,2009-03-02,1,1,19,4,3,0,0,0,0,0,1,2,0,0,8858,5225.667,143.734,0.027505388,64.59,0.0,-27.96098467,Services
33,796317,ALLIANCE FINANCIAL CORP /NY/,2009-03-13,6,1,24,2,0,0,0,0,0,0,4,2,1,0,3830,1417.244,11.448,0.008077649000000001,27.15,6.057,9.602209945,Retail Trade
34,352541,ALLIANT ENERGY CORP,2009-02-27,6,0,20,3,7,2,1,0,0,1,4,7,1,0,17910,9036.0,129.7,0.014353696,30.26,184.2,605.1553206,"Transportation, Communications, Electric, Gas, Sanitation"
35,899051,ALLSTATE CORP,2009-02-26,10,1,36,5,7,0,0,0,0,1,1,8,3,0,7419,132652.0,854.0,0.006437898,30.04,432.0,1447.13715,"Finance, Insurance, and Real Estate"
36,768251,ALTERA CORP,2009-02-25,4,0,37,14,1,1,0,0,0,0,2,7,0,0,12304,2293.231,251.062,0.109479595,22.63,58.925,234.2244808,Manufacturing
37,792977,AMAG PHARMACEUTICALS INC.,2009-02-27,5,0,12,4,11,5,1,1,1,6,0,2,0,0,11812,184.61900000000003,-93.351,-0.5056413479999999,38.03,0.0,-5.732316592,Manufacturing
38,874501,AMBAC FINANCIAL GROUP INC,2009-03-16,5,1,51,4,7,0,0,1,1,9,7,4,1,0,10201,18886.367,-14.613,-0.0007737330000000001,0.83,0.0,56.62650602,"Finance, Insurance, and Real Estate"
39,714756,AMCORE FINANCIAL INC,2009-03-16,0,1,45,0,0,0,0,0,0,0,0,0,0,0,2373,3777.23,-223.783,-0.059245267,1.24,0.0,191.9354839,Retail Trade
40,1002910,AMEREN CORP,2009-03-02,6,0,26,6,4,1,0,0,0,2,1,3,0,0,5505,23790.0,612.0,0.025725095,27.95,338.0,1228.300537,"Transportation, Communications, Electric, Gas, Sanitation"
41,1059142,AMERICA FIRST TAX EXEMPT INVESTORS LP,2009-03-04,2,1,22,1,3,1,0,0,0,1,4,2,0,0,6610,190.771,23.839,0.124961341,5.98,9.402999999999999,139.8494983,"Finance, Insurance, and Real Estate"
42,1336545,"AMERICAN APPAREL, INC",2009-03-16,1,1,20,3,7,4,0,0,0,2,2,6,1,0,11492,327.579,1.112,0.003394601,3.1,0.0,-35.80645161,Manufacturing
43,1283630,AMERICAN CAMPUS COMMUNITIES INC,2009-03-02,1,0,37,4,5,4,0,0,0,2,2,1,1,0,8037,2234.981,-12.84,-0.005745015,28.1,64.497,202.4092527,"Finance, Insurance, and Real Estate"
44,789868,AMERICAN DAIRY INC,2009-03-31,5,0,16,8,4,1,0,0,0,2,5,1,0,0,7501,440.258,19.581,0.044476194,21.68,0.0,-30.62730627,Manufacturing
45,1378706,AMERICAN DG ENERGY INC,2009-03-20,1,0,17,7,2,0,0,0,0,2,0,1,3,0,9791,14.85,-2.531,-0.17043771,2.95,0.0,"-    Transportation,","Communications, Electric, Gas, Sanitation"
46,4962,AMERICAN EXPRESS CO,2009-02-27,9,4,114,15,5,0,0,0,0,6,3,5,3,0,50193,124088.0,2130.0,0.017165238,40.52,1161.0,2811.031589,"Finance, Insurance, and Real Estate"
47,1073146,AMERICAN INTERNATIONAL INDUSTRIES INC,2009-03-31,0,0,13,3,1,4,0,0,0,0,3,2,0,0,3771,31.012,-2.952,-0.095188959,1.3,0.0,45.38461538,Mining
48,1120916,AMERICAN OIL & GAS INC,2009-03-16,5,0,16,2,2,3,0,0,0,0,0,5,1,0,3126,84.772,-10.341,-0.121986033,4.2,0.0,-80.95238095,Mining
49,724024,AMERICAN PHYSICIANS SERVICE GROUP INC,2009-03-04,5,0,73,8,1,4,0,2,0,1,5,7,0,0,16452,299.772,22.865,0.076274635,23.07,2.028,2.028608583,"Finance, Insurance, and Real Estate"
50,1108236,AMERICAN RIVER BANKSHARES,2009-03-06,8,1,67,3,11,0,0,0,0,3,4,2,1,0,14650,594.418,1.586,0.002668156,7.86,1.6580000000000001,49.21119593,Retail Trade
51,1056903,AMERICAN STATES WATER CO,2009-03-13,1,2,23,4,10,1,0,0,1,0,4,1,0,0,7656,1113.293,29.531,0.026525811,35.41,18.098,44.24738774,"Transportation, Communications, Electric, Gas, Sanitation"
52,5981,AMERICAN VANGUARD CORP,2009-03-13,0,0,5,1,0,0,1,0,0,0,2,2,0,0,3555,254.711,-5.789,-0.022727719,8.3,1.611,60.37349398,Manufacturing
53,903129,AMERIGON INC,2009-02-13,3,0,16,6,7,3,0,0,0,5,3,0,0,0,5283,62.382,0.723,0.011589882,7.94,0.0,-58.94206549,Manufacturing
54,1018979,AMERISAFE INC,2009-03-09,7,1,19,6,3,5,0,0,0,4,2,5,0,0,7049,1118.809,46.431,0.041500381,17.97,0.0,14.2459655,"Finance, Insurance, and Real Estate"
55,912145,AMERISTAR CASINOS INC,2009-03-16,3,1,12,22,5,0,0,0,0,5,3,3,3,0,26295,2214.628,-4.667,-0.0021073520000000003,15.23,24.195,115.5942219,Services
56,1132651,AMES NATIONAL CORP,2009-03-13,5,0,14,2,0,0,0,2,0,2,5,1,2,0,2930,915.57,9.006,0.009836495,21.11,3.773,43.59545239,Retail Trade
57,1178879,AMICUS THERAPEUTICS INC,2009-02-06,7,0,35,56,13,0,0,0,3,18,8,10,0,0,33534,85.37,-6.567,-0.076923978,3.97,0.0,101.0075567,Manufacturing
58,731859,AMPAL-AMERICAN ISRAEL CORP,2009-03-05,5,0,27,6,3,2,0,0,0,2,2,2,1,0,7002,920.6,-20.802,-0.022596133,2.7,0.0,-78.51851852,Wholesale Trade
59,820313,AMPHENOL CORP /DE/,2009-02-23,2,0,9,2,2,0,0,0,0,0,1,0,1,0,2478,3219.184,317.834,0.098731231,46.18,10.308,-25.75140754,Manufacturing
60,881464,AMYLIN PHARMACEUTICALS INC,2009-02-27,8,0,19,7,4,3,0,0,0,6,2,5,0,0,9730,1726.419,-186.256,-0.107885745,14.19,0.0,-23.53770261,Manufacturing
61,940332,ANADIGICS INC,2009-03-02,1,0,11,7,6,2,0,0,0,2,0,1,1,0,6334,214.452,-57.083,-0.266180777,4.22,0.0,-64.92890995,Manufacturing
62,6292,ANALYSTS INTERNATIONAL CORP,2009-03-31,0,0,1,2,2,0,0,0,0,5,1,0,2,0,2607,30.677,-15.907,-0.518531799,0.67,0.0,-13.43283582,Services
63,1096481,ANGIOTECH PHARMACEUTICALS INC,2009-03-16,11,0,26,6,6,1,0,0,0,5,2,0,0,0,13701,370.059,-22.868,-0.061795552,1.24,0.0,-79.03225806,Manufacturing
64,1043219,ANNALY CAPITAL MANAGEMENT INC,2009-02-26,0,0,31,3,0,0,0,0,0,3,2,2,0,0,6937,69376.19,1961.471,0.028272971,17.35,1413.536,8138.651297,"Finance, Insurance, and Real Estate"
65,874214,ANNTAYLOR STORES CORP,2009-03-09,0,0,10,2,3,0,0,0,0,2,0,5,1,0,3562,902.141,-18.208,-0.020183098,12.56,0.0,-60.82802548,Retail Trade
66,1098972,ANTIGENICS INC /DE/,2009-03-16,15,0,43,19,11,1,0,1,1,7,8,9,1,0,25929,45.874,-30.317,-0.6608754410000001,0.64,0.7909999999999999,98.59375    Manufact,uring
67,818033,AP PHARMA INC /DE/,2009-03-31,6,0,11,6,3,0,0,0,0,1,2,2,0,0,8652,8.951,-10.028,-1.120321752,1.26,0.0,-66.66666667,Manufacturing
68,311471,APCO ARGENTINA INC/NEW,2009-03-16,8,0,36,3,6,0,0,0,0,1,2,2,0,0,6190,224.191,23.497,0.104807954,22.1,2.355,31.15384615,Mining
69,741696,APPLIED SIGNAL TECHNOLOGY INC,2009-01-12,1,0,8,22,15,8,1,0,0,5,5,8,0,0,11327,171.0,14.529000000000002,0.08496491199999999,20.49,6.555,19.44851147,Manufacturing
70,78128,AQUA AMERICA INC,2009-02-27,1,0,11,5,0,0,0,0,0,0,3,0,0,0,3587,3762.597,104.353,0.027734302,17.51,74.729,444.368932,"Transportation, Communications, Electric, Gas, Sanitation"
71,1136655,ARBINET THEXCHANGE INC,2009-03-16,9,0,35,1,4,0,0,2,0,2,1,4,1,0,8347,67.737,-8.662,-0.127876936,2.49,0.0,-39.75903614,Services
72,947484,ARCH CAPITAL GROUP LTD.,2009-03-02,12,0,149,34,9,6,0,4,0,1,11,18,1,0,43161,15375.79,876.945,0.057034143,71.55,25.844,34.09364081,"Finance, Insurance, and Real Estate"
73,1080709,ARENA PHARMACEUTICALS INC,2009-03-16,11,0,28,18,4,2,0,1,0,5,3,7,0,0,12990,236.278,-153.204,-0.648405692,3.55,0.0,17.46478873,Manufacturing
74,1287750,ARES CAPITAL CORP,2009-03-02,4,0,60,4,4,5,0,2,0,5,8,4,4,0,13170,2313.515,202.693,0.08761257199999999,12.45,152.795,1178.11245,"Finance, Insurance, and Real Estate"
75,894405,ARKANSAS BEST CORP /DE/,2009-02-20,2,0,20,7,10,2,0,0,1,1,3,3,3,0,5320,869.546,-127.889,-0.1470756,29.43,15.523,55.05606524,"Transportation, Communications, Electric, Gas, Sanitation"
76,1019695,ARQULE INC,2009-03-06,12,0,32,31,11,1,0,3,0,2,5,5,0,0,20931,171.88,-36.136,-0.210239702,3.69,0.0,14.36314363,Manufacturing
77,863110,ARTESIAN RESOURCES CORP,2009-03-12,3,0,7,1,0,0,0,0,0,0,4,0,0,0,1911,358.895,7.262,0.000415816,18.31,5.379,16045915.86,"Transportation, Communications, Electric, Gas, Sanitation"
78,1144980,ASBURY AUTOMOTIVE GROUP INC,2009-03-16,4,1,43,32,3,0,0,0,0,2,2,1,2,0,18244,1400.9,13.4,0.009565279,11.53,0.0,-60.36426713,Retail Trade
79,1100969,ASIAINFO HOLDINGS INC,2009-03-05,13,0,21,21,8,3,0,0,0,4,9,3,0,0,21080,481.777,35.859,0.074430701,30.45,0.0,-61.11658456,Services
80,929994,ASSISTED LIVING CONCEPTS INC,2009-03-06,2,2,17,5,1,0,0,0,0,0,1,0,1,0,5240,455.369,-0.155,-0.00034038300000000004,26.37,0.0,-84.26241942,Services
81,1267238,ASSURANT INC,2009-02-27,4,3,66,8,4,3,0,2,0,5,8,14,2,1,17383,25841.796,430.574,0.016661922,29.48,69.596,237.8426052,"Finance, Insurance, and Real Estate"
82,792987,ASTEC INDUSTRIES INC,2009-02-27,0,0,4,1,0,2,0,0,0,5,2,1,0,0,3180,590.901,3.068,0.005192071,26.94,0.0,16.29547142,Manufacturing
83,1140486,ATHEROS COMMUNICATIONS INC,2009-02-13,7,0,21,34,24,4,0,1,0,20,5,2,3,0,22314,915.349,46.407,0.050698695,34.24,0.0,-58.2067757,Manufacturing
84,879585,ATLANTIC TELE NETWORK INC /DE,2009-03-16,2,1,26,16,2,0,0,0,0,0,1,2,2,0,6820,446.554,35.539,0.079585,54.95,11.578,-30.6132848,"Transportation, Communications, Electric, Gas, Sanitation"
85,1092914,ATLAS PIPELINE PARTNERS LP,2009-03-02,6,0,55,13,9,1,0,0,0,3,2,8,2,0,21520,2137.963,59.538,0.027848003,9.81,29.072,257.5127421,"Transportation, Communications, Electric, Gas, Sanitation"
86,1123647,ATP OIL & GAS CORP,2009-03-13,4,0,17,1,3,0,0,1,0,3,2,4,0,0,5399,2803.147,-48.96100000000001,-0.01746644,18.28,2.8560000000000003,-52.37417943,Mining
87,750574,AUBURN NATIONAL BANCORPORATION INC,2009-03-31,0,2,16,1,4,0,0,0,0,2,3,4,1,0,4474,773.382,2.404,0.003108425,19.69,2.77,16.15033012,Retail Trade
88,1023364,AUTOBYTEL  INC,2009-03-13,7,0,20,19,4,4,0,2,1,3,5,3,1,0,12321,35.39,-2.377,-0.06716586599999999,1.0,0.0,-55,Services
89,1034670,AUTOLIV INC,2009-02-24,1,0,56,8,2,0,0,1,0,5,8,3,2,0,8347,5185.6,10.0,0.001928417,43.36,0.0,-50.50738007,Manufacturing
90,1061069,AVALON HOLDINGS CORP,2009-03-20,1,0,1,5,2,0,0,0,0,0,0,1,0,0,2245,47.757,-0.774,-0.016207048,2.1,0.0,-29.66666667,"Transportation, Communications, Electric, Gas, Sanitation"
91,39677,AVATAR HOLDINGS INC,2009-03-16,2,2,10,1,5,0,0,0,0,0,1,0,1,0,4130,594.719,-28.983,-0.04873394,17.01,0.0,55.90828924,Construction
92,723612,"AVIS BUDGET GROUP, INC.",2009-02-26,2,0,29,6,5,3,0,0,2,2,5,2,2,1,8163,10093.0,-47.0,-0.004656693,13.12,0.0,-94.66463415,Services
93,8868,AVON PRODUCTS INC,2009-02-20,2,0,22,1,11,0,0,0,0,0,3,4,4,1,5024,6832.7,625.8,0.091588977,31.5,360.8,1121.68254,Manufacturing
94,1113232,AXCELIS TECHNOLOGIES INC,2009-03-31,1,0,12,3,5,5,0,0,0,3,1,3,0,0,4622,250.603,-77.468,-0.309126387,1.41,0.0,-63.82978723,Manufacturing
95,1051627,AXT INC,2009-03-31,10,0,21,9,7,3,1,0,0,2,6,6,0,0,10633,107.946,-1.898,-0.017582866000000003,3.25,0.17600000000000002,-53.04615385,Manufacturing
96,718877,"Activision Blizzard, Inc.",2009-02-27,7,1,30,1,22,1,0,0,0,4,3,8,1,0,11729,13742.0,113.0,0.008222966,11.11,0.0,-22.23222322,Services
97,1331427,"Agfeed Industries, Inc",2009-03-16,10,0,27,4,4,0,0,0,0,0,2,4,0,0,8821,162.94799999999995,10.348,0.063504922,5.0,0.0,-67.8    Agriculture,", Forestry, And Fishing"
98,1347452,"Akeena Solar, Inc.",2009-03-16,7,0,11,4,5,1,0,0,0,1,1,4,0,0,4226,18.584,-15.845,-0.852615153,1.25,0.0,37.6    Manufacturin,g
99,817135,"Alliance HealthCare Services, Inc",2009-03-10,1,1,25,9,3,4,0,0,0,5,3,7,3,0,9544,887.836,0.481,0.000541767,5.71,0.0,39.57968476,Services
100,1350653,"Alphatec Holdings, Inc.",2009-03-04,14,0,33,12,19,4,0,0,0,6,4,4,3,0,16660,161.888,-13.289,-0.082087616,5.34,0.0,-55.99250936,Manufacturing
101,1344596,"American Railcar Industries, Inc./DE",2009-03-06,1,0,20,2,12,3,0,0,0,3,1,0,0,0,9239,664.3639999999998,15.458,0.023267365,11.02,1.278,7.150635209,Manufacturing
102,1410636,"American Water Works Company, Inc.",2009-02-27,1,0,24,2,1,0,0,0,0,4,4,0,0,0,9048,12479.371,-232.858,-0.018659434,22.41,137.556,606.9879518,"Transportation, Communications, Electric, Gas, Sanitation"
103,1365555,"Amtrust Financial Services, Inc.",2009-03-16,11,0,57,4,7,7,0,0,0,4,4,9,2,0,10111,3400.364,103.223,0.030356456,11.82,13.644,113.57022,"Finance, Insurance, and Real Estate"
104,1350102,"Ascent Solar Technologies, Inc.",2009-03-12,5,0,19,7,7,0,0,0,0,1,2,6,0,0,8733,172.66099999999997,-20.923,-0.121179653,5.3,0.0,-29.05660377,Manufacturing
105,1278027,"B&G Foods, Inc.",2009-03-05,3,0,22,3,13,0,7,0,0,1,0,1,0,0,7496,816.8939999999999,17.441,0.021350383,9.18,28.326999999999998,267.3965142,Manufacturing
106,9326,BALCHEM CORP,2009-03-12,3,0,14,9,2,2,0,1,0,0,0,3,1,0,5010,187.813,26.785,0.020138645,33.51,3.091,301679.6182,Manufacturing
107,9389,BALL CORP,2009-02-25,1,0,15,4,0,0,0,0,0,0,0,0,0,0,3034,6488.3,387.9,0.059784535,51.7,37.9,53.75241779,Manufacturing
108,1109525,BANCORP RHODE ISLAND INC,2009-03-16,3,4,58,7,3,2,0,2,0,2,2,7,1,0,17191,1589.946,5.539,0.003483766,25.68,5.4270000000000005,3.687694704,Retail Trade
109,1123270,BANK MUTUAL CORP,2009-03-05,1,1,54,17,3,2,1,0,0,3,4,3,1,0,26846,3512.0640000000008,13.725,0.003907958,6.93,15.033,283.4487734,Retail Trade
110,1082368,BANK OF FLORIDA CORP,2009-03-09,2,3,22,1,1,4,0,0,0,2,1,2,1,0,5076,1402.3429999999996,-147.498,-0.105179689,0.83,0.106,420.0    Retail Trad,e
111,46195,BANK OF HAWAII CORP,2009-02-25,2,3,11,0,1,0,0,0,0,1,1,0,0,0,2548,12414.827,144.033,0.011601692,47.06,86.236,179.2307692,Retail Trade
112,921768,BANKATLANTIC BANCORP INC,2009-03-16,2,3,55,14,5,0,0,0,1,6,2,3,5,0,19602,4815.617,-185.819,-0.038586748,1.3,0.282,367.8461538,Retail Trade
113,743367,BAR HARBOR BANKSHARES,2009-03-16,7,1,42,3,3,0,0,1,0,1,3,1,2,0,5217,1072.381,10.35,0.009651421,27.45,4.0280000000000005,8.480874317,Retail Trade
114,1295557,BARE ESCENTUALS INC,2009-02-26,4,0,24,17,6,5,1,0,0,7,1,5,3,0,15283,392.205,98.149,0.250249232,12.23,0.0,-57.23630417,Manufacturing
115,902791,BARRETT BUSINESS SERVICES INC,2009-03-16,3,10,17,2,4,0,0,0,1,1,2,0,0,0,3839,172.072,-4.768,-0.027709331,12.29,3.3560000000000003,15.99674532,Services
116,1089787,BAY NATIONAL CORP,2009-03-31,2,2,10,0,1,0,0,0,0,2,0,2,0,0,2346,290.343,-16.07,-0.055348329,1.2001,0.0,99.98333472,Retail Trade
117,861361,BE AEROSPACE INC,2009-02-26,2,0,8,2,2,3,1,0,0,1,1,0,1,0,3504,2840.1,142.0,0.049998239000000014,23.5,0.0,-67.27659574,Manufacturing
118,1099160,BEASLEY BROADCAST GROUP INC,2009-03-27,1,0,8,3,3,1,0,1,0,0,0,4,3,0,3588,249.926,3.448,0.013796083999999998,3.57,0.0,-49.57983193,"Transportation, Communications, Electric, Gas, Sanitation"
119,11199,BEMIS CO INC,2009-02-27,1,0,4,3,2,0,0,0,0,0,0,2,0,0,2071,3928.705,147.221,0.037473162,29.65,96.595,305.6492411,Manufacturing
120,11544,BERKLEY W R CORP,2009-02-27,13,0,87,2,6,2,0,0,0,4,8,5,1,0,21275,17328.596,309.057,0.017835086,24.64,38.400999999999996,181.6599026,"Finance, Insurance, and Real Estate"
121,1067983,BERKSHIRE HATHAWAY INC,2009-03-02,2,0,15,3,1,0,0,1,1,1,1,0,1,0,1745,297119.0,8055.0,0.02711035,99200.0,0.0,-2.620967742,Public Administration
122,1094831,"BGC Partners, Inc.",2009-03-16,11,0,114,50,14,7,0,1,0,6,13,5,1,0,41429,1464.549,20.025,0.013673151,4.62,24.171,482.9220779,"Finance, Insurance, and Real Estate"
123,822418,BIO IMAGING TECHNOLOGIES INC,2009-03-05,2,0,12,3,3,0,0,2,0,1,0,2,0,0,4824,75.337,2.959,0.039276849,4.23,0.0,-13.4751773,Services
124,792641,BIO REFERENCE LABORATORIES INC,2009-01-14,4,0,5,7,1,1,1,0,0,0,2,4,0,0,4269,197.39,21.85,0.110694564,32.33,0.0,-23.94061243,Services
125,882796,BIOCRYST PHARMACEUTICALS INC,2009-03-06,10,0,26,4,2,1,0,1,3,4,0,3,0,0,8229,142.19,-13.452,-0.094605809,6.46,0.0,-78.79256966,Manufacturing
126,1138400,"BIOMIMETIC THERAPEUTICS, INC.",2009-03-12,4,0,18,6,15,0,0,1,0,5,0,4,1,0,11867,88.912,-21.157,-0.237954382,11.93,0.0,-22.71584241,Manufacturing
127,948072,BIRNER DENTAL MANAGEMENT SERVICES INC,2009-03-30,7,1,26,17,4,2,0,0,0,2,2,0,1,0,10989,21.252,1.925,0.09057971,16.75,1.2670000000000001,-24.97313433,Services
128,1037461,BJS WHOLESALE CLUB INC,2009-03-27,4,1,11,12,5,1,0,0,0,1,2,1,0,0,5233,2166.087,132.111,0.060990625,33.79,0.0,-15.1228174,Retail Trade
129,12355,BLACK & DECKER CORP,2009-02-17,6,0,10,6,4,0,5,0,0,1,3,1,1,0,3112,5495.2,132.5,0.024111952,64.83,47.3,37.45179701,Manufacturing
130,1281696,BMP Sunstone CORP,2009-03-17,8,0,18,5,3,4,1,0,0,1,1,1,0,0,8588,252.255,-1.904,-0.0075479180000000015,5.69,0.0,-2.108963093,Manufacturing
131,12927,BOEING CO,2009-02-09,5,0,27,4,10,0,0,0,0,2,2,5,0,0,4212,62053.0,1312.0,0.021143216,54.13,1233.0,2256.678367,Manufacturing
132,875357,BOK FINANCIAL CORP ET AL,2009-02-27,0,1,11,0,0,0,0,0,0,1,1,1,2,0,2365,23516.831,200.578,0.008529125,47.52,63.952,119.5959596,Retail Trade
133,821127,BOSTON PRIVATE FINANCIAL HOLDINGS INC,2009-03-11,3,0,58,10,3,3,0,1,0,7,6,7,1,0,18911,6049.265,5.231,0.000864733,5.77,42.919,762.3743501,Retail Trade
134,885725,BOSTON SCIENTIFIC CORP,2009-02-27,7,1,12,0,3,1,1,0,0,0,1,6,0,0,7203,25177.0,-1025.0,-0.040711761,9.0,0.0,-14,Manufacturing
135,906553,BOYD GAMING CORP,2009-03-02,4,0,23,5,10,2,5,0,3,3,1,0,4,0,8420,4459.957,4.2410000000000005,0.000950906,8.37,0.0,-43.48864994,Services
136,1023734,"BPZ RESOURCES, INC.",2009-03-02,5,0,45,18,8,2,1,0,0,9,12,1,0,0,16436,349.172,-35.802,-0.102533995,9.5,0.0,-32.63157895,Mining
