,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words,at,ni,roa,prcc_f,dvt,Stock Return,Industry
58,310569,"ANHEUSER-BUSCH COMPANIES, INC.",2007-03-01,3,1,10,1,0,0,0,0,0,0,2,1,0,0,1687,17155.0,2115.3,0.123305159,52.34,932.4,1775.429882,Manufacturing
59,874214,ANNTAYLOR STORES CORP,2007-03-22,0,0,10,1,2,1,0,0,0,0,0,2,0,0,2078,1393.755,97.235,0.069764772,25.13,0.0,37.28611222,Retail Trade
60,1013462,ANSYS INC,2007-02-28,5,0,15,1,7,0,0,1,0,0,2,3,0,0,5101,969.292,82.39200000000002,0.085002249,41.46,0.0,4.896285576,Services
61,1098972,ANTIGENICS INC /DE/,2007-03-16,13,0,27,35,9,1,0,1,1,7,6,5,0,0,27949,44.537,-36.795,-0.826167007,2.04,0.79,28.43137255,Manufacturing
62,818033,AP PHARMA INC /DE/,2007-03-30,6,0,11,4,0,0,0,0,0,1,1,3,0,0,7717,36.95,-20.163,-0.5456833560000001,1.58,0.0,-13.29113924,Manufacturing
63,1019883,APPALACHIAN BANCSHARES INC,2007-03-30,1,0,16,4,0,0,0,0,0,2,0,2,0,0,2769,971.2,5.57,0.0057351730000000005,9.85,0.0,95.43147208,Retail Trade
64,741696,APPLIED SIGNAL TECHNOLOGY INC,2007-01-29,4,0,22,23,17,6,0,0,0,5,4,4,0,0,11848,142.733,6.812,0.047725473,14.37,6.131,45.93597773,Manufacturing
65,896622,APTARGROUP INC,2007-02-28,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1011,1911.95,141.739,0.074133215,40.91,34.439,128.4991445,Manufacturing
66,66960,AQUILA  INC,2007-03-01,5,0,4,1,2,0,0,0,0,1,0,1,0,0,3094,2993.6,-5.4,-0.001803848,3.73,0.0,26.00536193,"Transportation, Communications, Electric, Gas, Sanitation"
67,1072343,ARCH CHEMICALS INC,2007-02-27,0,0,18,2,5,0,0,0,1,1,1,0,0,0,4073,1194.2,35.3,0.029559538,36.75,19.6,43.97278912,Manufacturing
68,1080709,ARENA PHARMACEUTICALS INC,2007-03-06,6,0,26,40,5,2,0,1,1,4,7,8,0,0,22782,487.506,-143.166,-0.293670232,7.83,2.114,91.87739464,Manufacturing
69,884731,ARIAD PHARMACEUTICALS INC,2007-03-14,5,0,22,12,5,0,0,1,0,3,3,1,0,0,15674,101.105,-58.522,-0.578823995,4.25,0.0,20.94117647,Manufacturing
70,7536,ARROW ELECTRONICS INC,2007-02-23,2,0,13,5,4,0,0,0,0,0,0,0,0,0,4087,8059.86,407.792,0.05059542,39.28,0.0,-19.67922607,Wholesale Trade
71,1005010,ARTHROCARE CORP,2007-02-27,4,0,12,8,2,3,0,0,0,0,0,1,0,0,4854,450.068,43.18,0.095941058,48.05,0.0,-16.91987513,Manufacturing
72,1100969,ASIAINFO HOLDINGS INC,2007-03-14,13,0,23,20,8,3,0,0,0,4,9,6,0,0,18732,308.469,23.627,0.076594407,11.0,0.0,-30.18181818,Services
73,929994,ASSISTED LIVING CONCEPTS INC,2007-03-28,1,0,16,3,1,0,0,0,0,0,1,0,0,0,4578,476.241,17.179000000000002,0.036072073,7.5,0.0,31.86666667,Services
74,1267238,ASSURANT INC,2007-03-01,2,2,63,6,3,2,0,0,0,3,6,10,0,1,14486,26750.316000000006,653.746,0.024438814,66.9,55.038000000000004,64.85500747,"Finance, Insurance, and Real Estate"
75,792987,ASTEC INDUSTRIES INC,2007-03-15,0,0,4,1,1,2,0,0,0,4,0,1,0,0,2819,542.57,56.797,0.104681424,37.19,0.0,-5.619790266,Manufacturing
76,1140486,ATHEROS COMMUNICATIONS INC,2007-03-01,6,0,25,20,21,4,0,0,0,16,3,1,1,0,18334,522.137,39.98,0.076569942,30.54,0.0,-30.18991487,Manufacturing
77,1279228,ATLAS AMERICA INC,2007-03-02,10,0,53,21,7,4,1,0,0,3,5,7,0,0,29803,4906.529,35.336,0.007201831999999998,59.18,3.5839999999999996,-7.81683001,"Transportation, Communications, Electric, Gas, Sanitation"
78,1123647,ATP OIL & GAS CORP,2007-03-02,4,0,17,1,3,0,0,0,0,3,2,2,0,0,5019,2307.133,48.62,0.021073774,50.54,0.0,-21.70557974,Mining
79,824068,ATS MEDICAL INC,2007-03-16,5,0,7,5,8,2,0,0,1,4,2,1,0,0,5016,105.897,-23.008000000000006,-0.217267722,2.21,0.0,-6.334841629,Manufacturing
80,1034670,AUTOLIV INC,2007-02-23,0,0,15,4,0,1,0,0,0,0,1,0,0,0,2843,5305.4,287.9,0.054265465,52.71,119.7,241.4911781,Manufacturing
81,1061069,AVALON HOLDINGS CORP,2007-03-20,1,0,1,5,2,0,0,0,0,0,0,1,0,0,2209,47.849,1.4580000000000002,0.030470856,5.3999,0.0,33.33580251,"Transportation, Communications, Electric, Gas, Sanitation"
82,39677,AVATAR HOLDINGS INC,2007-03-16,2,0,13,6,6,0,0,0,0,3,0,0,0,0,4529,706.541,21.383000000000006,0.030264344,41.82,0.0,93.32855093,Construction
83,8818,AVERY DENNISON CORPORATION,2007-02-28,6,0,16,5,0,1,0,0,0,0,4,1,0,0,4923,6244.8,303.5,0.048600436,53.14,171.8,351.129093,Manufacturing
84,932903,AVIGEN INC \DE,2007-03-16,4,0,22,16,6,2,0,0,0,1,0,3,0,0,10662,81.069,-25.164,-0.31040225,4.25,0.0,24.23529412,Manufacturing
85,104918,AVISTA CORP,2007-02-27,0,0,34,7,3,0,0,0,1,4,5,9,0,0,14270,3189.797,38.475,0.012061896,21.54,31.451,163.5143918,"Transportation, Communications, Electric, Gas, Sanitation"
86,1109808,AVOCENT CORP,2007-03-01,6,0,42,18,10,0,0,3,0,12,5,17,1,0,24544,1078.433,45.929,0.042588645,23.31,0.0,45.21664522,Manufacturing
87,1015739,AWARE INC /MA/,2007-03-14,4,0,17,2,3,5,0,0,0,0,2,9,0,0,4337,56.383,0.16,0.002837735,4.2,0.0,26.9047619,Services
88,1362988,Aircastle LTD,2007-03-22,2,0,49,2,5,2,0,0,0,13,3,2,1,1,15898,4427.642,127.344,0.028761133,26.33,172.922,668.7884542,Services
89,1325955,"Alon USA Energy, Inc.",2007-03-15,1,0,13,0,9,0,0,0,0,2,2,1,0,0,5283,1581.386,103.936,0.06572462400000001,27.18,7.49,24.35614422,Manufacturing
90,351569,Ameris Bancorp,2007-03-13,4,0,34,4,1,0,0,0,0,2,8,6,0,0,11851,2112.063,15.153,0.007174501999999998,16.85,7.581,112.231454,Retail Trade
91,808362,BAKER HUGHES INC,2007-02-23,2,0,19,10,2,0,0,1,0,7,6,1,0,0,6959,9856.6,1513.9,0.15359251699999998,81.1,166.2,196.9913687,Mining
92,9326,BALCHEM CORP,2007-03-15,2,0,10,7,2,0,0,0,0,0,2,1,0,0,4656,154.424,16.118,0.016558438999999998,22.38,1.975,472183.3418,Manufacturing
93,9389,BALL CORP,2007-02-22,0,0,11,4,0,0,0,0,0,0,0,0,0,0,3104,6020.6,281.3,0.046722918,45.0,40.2,86.22222222,Manufacturing
94,783739,BANCTRUST FINANCIAL GROUP INC,2007-03-15,3,0,12,3,1,0,0,0,0,0,3,4,0,0,2581,2240.094,6.186,0.002761491,12.1,6.689,166.1900826,Retail Trade
95,70858,BANK OF AMERICA CORP /DE/,2007-02-28,2,0,51,1,2,0,0,1,0,0,3,4,0,0,2512,1715746.0,14982.0,0.008732061999999999,41.26,10878.0,26393.91663,Retail Trade
96,810689,BANK OF GRANITE CORP,2007-03-15,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1088,1219.148,-15.303,-0.012552209,10.57,8.163,156.6982025,Retail Trade
97,921768,BANKATLANTIC BANCORP INC,2007-03-01,0,0,21,6,5,0,0,0,0,1,1,1,0,0,3759,6378.816999999999,-22.2,-0.003480269,4.1,7.439,418.2682927,Retail Trade
98,743367,BAR HARBOR BANKSHARES,2007-03-16,4,0,34,2,0,0,0,1,0,1,0,1,0,0,3178,889.472,7.155,0.008044098000000001,31.4,2.8989999999999996,10.34713376,Retail Trade
99,9984,BARNES GROUP INC,2007-02-26,1,0,19,4,9,0,0,0,0,1,0,0,0,0,6307,1539.335,101.337,0.065831674,33.39,29.111,52.32404912,Manufacturing
100,10329,BASSETT FURNITURE INDUSTRIES INC,2007-02-13,0,0,13,3,4,1,0,0,0,0,1,0,0,0,1963,310.703,-9.91,-0.031895411,8.9,9.454,205.1011236,Manufacturing
101,861361,BE AEROSPACE INC,2007-02-16,1,0,9,0,1,3,1,0,0,0,1,0,0,0,3589,1772.0,147.3,0.083126411,52.9,0.0,-51.45557656,Manufacturing
102,777001,BEAR STEARNS COMPANIES INC,2007-02-13,0,0,32,1,1,1,0,0,0,2,1,2,0,0,2517,395362.0,233.0,0.000589333,99.7,180.0,233.4804413,"Finance, Insurance, and Real Estate"
103,1281696,BEIJING MED PHARM CORP,2007-03-26,5,0,18,4,4,4,0,0,0,6,0,2,0,0,7557,80.923,-11.635,-0.143778654,10.98,0.0,-40.80145719,Manufacturing
104,356080,BELO CORP,2007-03-01,2,0,3,0,1,1,0,1,0,0,1,3,2,0,3413,3179.06,-262.813,0.008927938,17.44,51.123000000000005,696511.398,"Transportation, Communications, Electric, Gas, Sanitation"
105,863436,BENCHMARK ELECTRONICS INC,2007-03-01,1,0,13,1,9,1,1,0,0,1,2,0,1,0,5181,1762.848,93.282,0.052915509000000006,17.73,0.0,37.39424704,Manufacturing
106,759718,BERKSHIRE BANCORP INC /DE/,2007-03-30,1,0,9,2,0,0,0,0,0,0,1,1,0,0,1960,1120.518,5.354,0.004778147,16.01,1.252,11.13054341,Retail Trade
107,1108134,BERKSHIRE HILLS BANCORP INC,2007-03-16,3,1,17,2,2,0,0,0,0,1,6,1,1,0,3836,2513.432,13.535,0.005385067,26.0,5.398,49.45384615,Retail Trade
108,742275,BEVERLY NATIONAL CORP,2007-03-30,0,1,16,3,0,0,0,0,0,0,2,4,1,0,3038,472.791,3.57,0.007550905,20.2501,2.214,26.48826426,Retail Trade
109,1156388,BIG 5 SPORTING GOODS CORP,2007-03-09,5,1,13,0,5,3,0,0,0,1,0,3,0,0,5331,403.923,28.091,0.069545433,14.42,8.08,125.3814147,Retail Trade
110,882796,BIOCRYST PHARMACEUTICALS INC,2007-03-14,13,0,29,4,5,1,0,1,6,5,1,2,0,0,9690,142.717,-29.056,-0.203591723,6.18,0.0,87.05501618,Manufacturing
111,811240,BIOLASE TECHNOLOGY INC,2007-03-16,7,0,13,8,7,1,0,2,0,1,4,2,0,0,11074,44.308,-7.28,-0.164304415,2.36,0.0,270.7627119,Manufacturing
112,1138400,"BIOMIMETIC THERAPEUTICS, INC.",2007-03-28,5,0,20,8,16,0,0,1,0,5,0,3,0,0,11294,89.618,-24.582,-0.274297574,17.37,0.0,-24.06447899,Manufacturing
113,1013488,BJs RESTAURANTS INC,2007-03-13,6,1,17,24,16,5,0,0,0,3,1,4,1,0,12464,285.2990000000001,11.705,0.041027133,16.26,0.0,24.29274293,Retail Trade
114,1085734,BLOCKBUSTER INC,2007-03-01,8,0,27,38,14,1,0,0,0,1,7,19,0,0,24478,2733.6,-73.8,-0.026997366,3.9,11.3,325.3846154,Public Administration
115,945434,BNCCORP INC,2007-03-28,0,0,8,3,0,1,0,1,0,0,0,2,0,0,1048,699.591,1.98,0.002830225,12.99,0.0,-0.38491147,Retail Trade
116,875357,BOK FINANCIAL CORP ET AL,2007-03-01,0,0,6,0,0,0,0,0,0,1,1,1,0,0,1964,20839.864,217.664,0.010444598,51.7,50.416000000000004,103.860735,Retail Trade
117,821127,BOSTON PRIVATE FINANCIAL HOLDINGS INC,2007-02-28,1,0,63,11,5,2,0,2,0,7,8,4,0,0,20713,6818.1309999999985,4.17,0.000611605,27.08,13.360999999999999,53.51181684,Retail Trade
118,885725,BOSTON SCIENTIFIC CORP,2007-03-01,6,0,13,1,2,0,1,0,0,0,0,4,0,0,5916,31197.0,-495.0,-0.01586691,11.63,0.0,47.72141015,Manufacturing
119,906553,BOYD GAMING CORP,2007-03-01,5,0,21,2,10,2,0,0,1,3,1,0,0,0,6543,4487.596,303.035,0.067527246,34.07,51.195,183.2550631,Services
120,1023734,BPZ ENERGY INC,2007-03-16,6,0,41,17,10,0,1,1,0,2,6,1,0,0,15294,129.619,-20.51,-0.158232975,11.18,0.0,#NAME?,
121,1011174,BRE PROPERTIES INC /MD/,2007-03-01,0,0,25,3,5,0,0,0,0,1,1,0,1,0,6473,2953.66,128.08100000000002,0.043363488,40.53,128.701,377.9694054,"Finance, Insurance, and Real Estate"
122,918946,BRIGHTPOINT INC,2007-02-23,1,0,19,15,14,6,0,0,0,0,4,2,0,0,10183,1972.361,47.394,0.02402907,15.36,0.0,-12.43489583,Wholesale Trade
123,14272,BRISTOL MYERS SQUIBB CO,2007-02-26,2,0,9,3,0,0,0,0,0,1,3,0,0,0,2778,26172.0,2165.0,0.082721993,26.52,2275.0,8577.677225,Manufacturing
124,1049782,BROOKLINE BANCORP INC,2007-02-28,0,0,4,0,0,0,0,0,0,0,0,0,0,0,599,2418.51,17.742,0.007335922,10.16,44.114,463.8188976,Retail Trade
125,14930,BRUNSWICK CORP,2007-02-23,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1659,4365.6,111.6,0.025563496,17.05,52.6,395.601173,Manufacturing
126,1046501,BUCA INC /MN,2007-03-14,1,0,1,3,8,1,0,0,0,3,1,5,0,0,4326,117.397,-16.175,-0.137780352,0.9,0.0,434.4444444,Retail Trade
127,1062449,BUFFALO WILD WINGS INC,2007-03-12,2,1,6,3,2,3,0,0,0,1,2,0,0,1,3635,197.098,19.654,0.099716892,23.22,0.0,129.1128338,Retail Trade
128,934612,BURLINGTON NORTHERN SANTA FE CORP,2007-02-16,0,0,5,2,1,0,0,0,0,0,0,2,0,0,1991,33583.0,1829.0,0.054462079,83.23,403.0,472.8823741,"Transportation, Communications, Electric, Gas, Sanitation"
129,1365997,Bank of the Carolinas CORP,2007-03-30,0,0,18,6,1,0,0,0,1,1,3,4,0,0,3323,505.9980000000001,1.958,0.003869581,10.4799,0.775,48.25523144,Retail Trade
130,1324105,"Bidz.com, Inc.",2007-03-16,7,0,15,2,6,3,0,0,0,2,2,5,0,0,8094,72.40100000000002,18.126,0.250355658,8.97,0.0,#NAME?,
131,1364742,BlackRock Inc.,2007-03-13,2,0,27,1,0,0,0,0,0,0,0,0,0,0,3223,22561.515,995.272,0.044113704,216.8,353.463,133.1010148,"Finance, Insurance, and Real Estate"
132,1336047,"Boardwalk Pipeline Partners, LP",2007-02-23,2,0,23,2,13,1,0,0,0,5,1,4,1,0,8953,4157.306,227.756,0.054784517000000005,31.1,204.95,658.1028939,"Transportation, Communications, Electric, Gas, Sanitation"
133,1304740,Bridge Capital Holdings,2007-03-02,6,0,93,2,5,1,0,1,0,3,6,7,1,0,13110,774.832,10.866,0.014023685,21.48,0.0,-4.841713222,Retail Trade
134,1332349,Brookdale Senior Living Inc.,2007-03-16,1,0,22,8,7,2,0,0,0,2,2,5,0,0,12204,4811.622,-161.97899999999996,-0.033664116,28.41,202.136,780.4505456,Services
135,1267130,CABELAS INC,2007-02-28,8,1,16,3,2,1,0,0,0,3,2,4,1,0,7925,2212.83,87.87899999999998,0.039713399,15.07,0.0,60.1194426,Retail Trade
136,813672,CADENCE DESIGN SYSTEMS INC,2007-02-23,4,0,21,4,7,2,1,1,0,2,1,3,1,0,9508,3871.15,296.252,0.076528163,17.01,0.0,5.291005291,Services
137,727273,CADIZ INC,2007-03-16,1,0,6,0,1,0,0,0,0,0,1,0,0,0,908,49.572,-13.633,-0.275014121,21.0,0.0,9.285714286,"Transportation, Communications, Electric, Gas, Sanitation"
138,789356,CALIFORNIA PIZZA KITCHEN INC,2007-03-14,0,0,4,0,2,0,0,0,0,0,0,2,0,0,1875,367.128,14.784,0.040269334,15.57,0.0,113.9370584,Retail Trade
