,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1043533,ABOVENET INC,2009-03-16,6,0,10,7,3,0,0,1,0,1,0,6,1,0,5308
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,867665,ABRAXAS PETROLEUM CORP,2009-02-24,3,0,16,3,3,3,0,0,2,3,1,4,1,0,8790
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1396710,"AC Financial Services, Inc.",2009-03-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,934549,ACACIA RESEARCH CORP,2009-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1070494,ACADIA PHARMACEUTICALS INC,2009-03-10,3,0,12,7,8,4,0,0,0,6,3,9,0,0,10986
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,899629,ACADIA REALTY TRUST,2009-02-27,1,2,21,9,5,0,0,0,0,2,2,1,1,0,13658
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1430174,ACCELERATED ACQUISITIONS I INC,2009-03-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1430175,ACCELERATED ACQUISITIONS II INC,2009-03-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1444143,ACCELERATED ACQUISITIONS III INC,2009-03-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1444144,ACCELERATED ACQUISITIONS IV INC,2009-03-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1444145,ACCELERATED ACQUISITIONS V INC,2009-03-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1352952,ACCELERIZE NEW MEDIA INC,2009-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1176316,ACCESS NATIONAL CORP,2009-03-31,1,2,70,8,1,1,0,1,0,0,7,5,4,0,13288
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,318306,ACCESS PHARMACEUTICALS INC,2009-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,712034,ACCO BRANDS CORP,2009-03-02,2,1,16,7,4,0,0,0,0,3,3,1,0,0,7925
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,817979,ACCURIDE CORP,2009-03-13,2,1,21,5,13,0,0,0,0,2,0,4,2,0,9208
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,896159,ACE LTD,2009-02-27,5,0,48,6,2,0,0,0,0,1,9,6,3,0,11573
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1084267,ACE MARKETING & PROMOTIONS INC,2009-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1070336,ACHILLION PHARMACEUTICALS INC,2009-03-27,5,0,25,12,14,3,0,1,0,3,3,8,0,0,12278
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,935036,"ACI WORLDWIDE, INC.",2009-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1130258,ACME PACKET INC,2009-03-13,5,0,15,2,12,1,0,1,0,8,2,12,0,0,10675
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,2098,ACME UNITED CORP,2009-03-10,1,0,7,3,4,0,0,0,0,0,1,1,0,0,1893
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,715579,ACNB CORP,2009-03-13,1,1,12,1,0,0,0,0,0,0,1,0,1,0,2667
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1008848,ACORDA THERAPEUTICS INC,2009-03-02,7,0,19,7,4,1,0,0,0,2,6,4,0,0,12645
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,880984,"ACORN ENERGY, INC.",2009-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1228386,ACRO INC.,2009-03-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,907687,ACTEL CORP,2009-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1044435,ACTIVE POWER INC,2009-03-03,3,0,16,4,6,3,0,1,0,10,3,3,3,0,5890
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1062478,ACTUATE CORP,2009-03-12,1,0,16,6,4,2,0,0,0,6,3,3,0,0,9097
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,786947,"ACURA PHARMACEUTICALS, INC",2009-03-02,4,0,13,6,11,3,0,2,0,3,6,2,0,0,12417
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1223112,ADA-ES INC,2009-03-27,4,0,13,2,2,2,0,2,0,18,2,5,0,0,7274
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,863650,ADAM INC,2009-03-24,0,1,6,1,1,0,0,0,0,1,1,2,1,0,2980
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1059763,ADAMS GOLF INC,2009-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,2178,"ADAMS RESOURCES & ENERGY, INC.",2009-03-24,1,0,5,0,4,0,0,0,0,1,1,1,0,0,2574
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1004724,ADCARE HEALTH SYSTEMS INC,2009-03-31,0,1,12,7,2,0,0,0,0,1,1,1,0,0,5679
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1427639,ADEN SOLUTIONS INC.,2009-03-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,894158,"ADEONA PHARMACEUTICALS, INC.",2009-03-31,4,0,19,14,5,0,0,1,0,1,4,6,0,0,17513
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1402531,"ADEX MEDIA, INC.",2009-03-31,6,0,31,3,8,2,1,0,0,8,5,6,0,0,10754
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1211583,ADHEREX TECHNOLOGIES INC,2009-03-30,9,0,21,2,5,3,0,0,0,9,10,3,0,0,13941
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,700815,ADINO ENERGY CORP,2009-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1000753,ADMINISTAFF INC \DE\,2009-02-09,1,12,11,14,0,0,0,0,0,0,2,2,0,0,8283
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,796343,ADOBE SYSTEMS INC,2009-01-23,7,1,20,54,16,1,0,1,0,3,2,5,0,0,25482
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1076167,ADOLOR CORP,2009-02-26,6,0,17,3,0,2,0,1,0,6,2,5,0,0,7647
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,926282,ADTRAN INC,2009-02-27,5,0,16,8,9,6,0,2,0,1,3,7,0,1,7603
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1158449,ADVANCE AUTO PARTS INC,2009-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1104042,ADVANCED ANALOGIC TECHNOLOGIES INC,2009-02-26,5,0,10,7,19,3,0,1,0,4,1,4,3,0,8764
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,745651,"ADVANCED BATTERY TECHNOLOGIES, INC.",2009-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,927003,ADVANCED ENERGY INDUSTRIES INC,2009-02-27,4,0,20,6,7,3,0,1,0,2,1,6,0,0,7668
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,849706,ADVANCED ENVIRONMENTAL RECYCLING TECHNOLOGIES INC,2009-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1369608,"ADVANCED GROWING SYSTEMS, INC.",2009-01-13,2,0,5,6,5,0,0,2,0,0,3,1,0,0,3704
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1168335,ADVANCED MEDICAL OPTICS INC,2009-02-24,10,0,21,5,11,2,0,0,0,1,1,3,0,0,10185
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,2488,ADVANCED MICRO DEVICES INC,2009-02-24,11,0,13,20,11,1,0,0,0,3,0,6,0,0,24037
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1374796,ADVANCED TECHNOLOGY ACQUISITION CORP.,2009-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,925043,ADVANT E CORP,2009-03-27,2,0,4,3,4,0,1,0,0,7,1,0,2,0,4077
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1107920,ADVANTA BUSINESS RECEIVABLES CORP,2009-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,96638,ADVANTA CORP,2009-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1002225,ADVENT SOFTWARE INC /DE/,2009-03-12,7,0,18,20,12,4,2,0,0,5,6,8,1,1,17858
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1160308,ADVENTRX PHARMACEUTICALS INC,2009-03-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,919956,ADVOCAT INC,2009-03-10,0,0,7,0,5,1,0,1,0,2,1,2,0,0,2670
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1130758,AEI INCOME & GROWTH FUND 24 LLC,2009-03-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1185198,AEI INCOME & GROWTH FUND 25 LLC,2009-03-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,931755,AEI INCOME & GROWTH FUND XXI LTD PARTNERSHIP,2009-03-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1023458,AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP,2009-03-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1326321,AEI Income & Growth Fund 26 LLC,2009-03-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1403915,AEI Income & Growth Fund 27 LLC,2009-03-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,868740,AEI NET LEASE INCOME & GROWTH FUND XIX LIMITED PARTNERSHIP,2009-03-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,894245,AEI NET LEASE INCOME & GROWTH FUND XX LIMITED PARTNERSHIP,2009-03-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,819577,AEI REAL ESTATE FUND XVII LIMITED PARTNERSHIP,2009-03-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,840459,AEI REAL ESTATE FUND XVIII LIMITED PARTNERSHIP,2009-03-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,785787,AEP INDUSTRIES INC,2009-01-27,6,0,24,23,3,3,0,0,0,0,2,0,1,0,10822
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1366928,AEP Texas Central Transition Funding II LLC,2009-03-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1036848,AEROCENTURY CORP,2009-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1168213,AEROPOSTALE INC,2009-03-30,3,0,7,1,3,3,0,0,0,2,1,0,1,0,3592
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,874761,AES CORP,2009-02-26,22,0,107,9,11,1,2,1,0,6,11,13,1,0,48701
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,1122304,AETNA INC /PA/,2009-02-27,0,0,2,0,0,0,0,0,0,0,0,0,0,0,38
,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words
0,908598,AETRIUM INC,2009-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
