,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words,at,ni,roa,prcc_f,dvt,Stock Return,Industry
38,1086600,ALLIANCE RESOURCE PARTNERS LP,2008-02-29,7,0,32,13,11,3,0,0,3,7,12,4,0,0,24592,1030.64,134.17600000000002,0.0009485,26.88,135.134,804072.77,Mining
39,3906,ALLIED CAPITAL CORP,2008-02-29,2,0,13,4,3,4,0,0,0,2,1,0,2,0,5325,3722.186,-1040.006,-0.279407316,2.69,456.531,17670.66914,"Finance, Insurance, and Real Estate"
40,1097264,ALLOS THERAPEUTICS INC,2008-02-27,7,0,17,3,6,2,0,2,0,5,7,10,0,0,11125,89.34,-51.73,-0.579023953,6.12,0.0,2.777777778,Manufacturing
41,899051,ALLSTATE CORP,2008-02-27,9,0,36,8,7,0,0,0,0,1,2,9,0,0,6279,134798.0,-1679.0,-0.012455674,32.76,897.0,2797.527473,"Finance, Insurance, and Real Estate"
42,764180,"ALTRIA GROUP, INC.",2008-02-28,6,0,14,10,7,1,0,0,0,1,8,5,0,0,6447,27215.0,4930.0,0.181150101,15.06,3505.0,23675.43161,Manufacturing
43,1018724,AMAZON COM INC,2008-02-11,4,0,25,2,3,2,0,0,0,0,2,2,0,0,6317,8314.0,645.0,0.07757998599999999,51.28,0.0,80.65522621,Retail Trade
44,946842,AMBASSADORS INTERNATIONAL INC,2008-03-14,6,0,27,8,6,1,0,0,0,2,4,4,0,0,8143,211.67,-35.972,-0.16994378,0.65,0.0,2143.076923,Public Administration
45,714756,AMCORE FINANCIAL INC,2008-03-17,0,0,39,0,0,0,0,0,0,0,0,0,0,0,1334,5059.824000000001,-97.799,-0.019328538,3.62,6.292000000000001,700.8839779,Retail Trade
46,1002910,AMEREN CORP,2008-02-29,6,0,22,6,3,1,0,0,0,1,0,3,0,0,6160,22657.0,615.0,0.027143929,33.26,544.0,1698.586891,"Transportation, Communications, Electric, Gas, Sanitation"
47,877476,AMERICA SERVICE GROUP INC /DE,2008-03-10,2,0,10,3,0,0,0,0,0,0,2,4,0,0,5038,141.88299999999995,3.834,0.027022265,10.7,0.0,-31.4953271,Services
48,1062231,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,2008-02-21,7,0,11,2,1,0,0,0,0,2,1,0,0,0,3158,2247.7,-1224.3,-0.5446901279999999,2.89,18.3,1177.508651,Manufacturing
49,1283630,AMERICAN CAMPUS COMMUNITIES INC,2008-03-17,0,0,30,4,5,1,0,0,0,2,2,1,1,0,7012,2183.909,-13.055,-0.005977813,20.48,50.592,278.134765625    Fin,"ance, Insurance, and Real Estate"
50,1106980,AMERICAN COMMUNITY BANCSHARES INC,2008-03-13,0,1,8,0,3,0,0,0,0,2,3,3,1,0,3116,535.679,-2.657,-0.00496006,10.25,1.3119999999999998,6.36097561,Retail Trade
51,4904,AMERICAN ELECTRIC POWER CO INC,2008-02-28,7,0,33,2,2,3,0,1,0,6,1,7,0,0,6597,45155.0,1383.0,0.030627837,33.28,663.0,2032.091346,"Transportation, Communications, Electric, Gas, Sanitation"
52,4962,AMERICAN EXPRESS CO,2008-02-28,7,0,110,14,2,0,0,0,0,5,5,2,0,0,29264,126074.0,2699.0,0.021408062,18.55,836.0,4687.169811,"Finance, Insurance, and Real Estate"
53,5272,AMERICAN INTERNATIONAL GROUP INC,2008-02-28,1,0,52,0,0,0,1,0,0,0,2,4,0,1,8082,860418.0,-99289.0,-0.115396238,1.57,1505.0,99473.24841,"Finance, Insurance, and Real Estate"
54,1114200,AMERICAN MEDICAL SYSTEMS HOLDINGS INC,2008-02-27,1,0,25,15,4,4,0,0,0,6,0,2,0,0,11853,1045.097,42.552,0.040715838,8.99,0.0,60.84538376,Manufacturing
55,1090514,AMERICAN ORIENTAL BIOENGINEERING INC,2008-03-06,6,0,13,2,1,0,0,0,0,0,0,1,1,0,6476,528.6759999999998,47.06,0.089014822,6.79,0.0,63.18114875,Manufacturing
56,1102238,AMERICAN REALTY INVESTORS INC,2008-03-31,0,0,21,9,1,1,0,0,0,1,0,2,0,0,9289,1842.153,22.634,0.01228671,8.95,2.487,37.2849162,"Finance, Insurance, and Real Estate"
57,1056903,AMERICAN STATES WATER CO,2008-03-14,0,0,18,4,6,1,0,0,1,0,3,0,0,0,6192,1061.287,22.005,0.020734259,32.98,17.257,66.57671316,"Transportation, Communications, Electric, Gas, Sanitation"
58,1053507,AMERICAN TOWER CORP /MA/,2008-03-14,5,0,13,5,4,0,0,0,0,2,4,1,0,0,5769,8211.665,347.246,0.042286917,29.32,0.0,45.29331514,"Finance, Insurance, and Real Estate"
59,903129,AMERIGON INC,2008-02-14,2,0,14,5,6,3,0,0,0,2,3,0,0,0,4019,52.599,3.564,0.067757942,3.26,0.0,548.4662577,Manufacturing
60,1018979,AMERISAFE INC,2008-03-06,7,0,22,7,3,5,0,0,0,3,2,4,0,0,7207,1107.833,43.846,0.039578167,20.53,0.0,-24.45202143,"Finance, Insurance, and Real Estate"
61,790730,AMERON INTERNATIONAL CORP,2008-02-11,0,0,6,0,1,2,0,0,0,0,1,0,0,0,1069,726.322,58.592,0.080669455,53.88,10.549000000000001,115.9038604,Manufacturing
62,318154,AMGEN INC,2008-02-28,6,0,56,24,10,3,2,0,0,2,8,18,0,3,33190,36443.0,4196.0,0.11513871,57.75,0.0,-19.58441558,Manufacturing
63,1142750,AMN HEALTHCARE SERVICES INC,2008-02-29,2,1,10,2,2,0,0,0,0,1,1,0,0,0,4169,642.817,34.357,0.05344756,8.46,0.0,102.9550827,Services
64,6176,AMPCO PITTSBURGH CORP,2008-03-10,3,0,7,2,1,0,0,0,0,0,3,2,0,0,1138,488.981,12.575,0.025716746,21.7,7.327000000000001,109.4792627,Manufacturing
65,881464,AMYLIN PHARMACEUTICALS INC,2008-02-27,7,0,17,6,4,3,0,0,0,6,2,5,0,0,9283,1712.629,-315.405,-0.184164229,10.85,0.0,241.0138249,Manufacturing
66,940332,ANADIGICS INC,2008-02-29,1,0,9,7,4,2,0,0,0,2,0,0,0,0,5464,303.777,-41.872,-0.137837953,1.48,0.0,681.7567568,Manufacturing
67,1131517,"ANESIVA, INC.",2008-03-14,4,0,9,3,3,0,0,0,0,5,0,3,0,0,7419,3.053,-103.213,-33.80707501,0.35200000000000004,0.0,1320.454545,Manufacturing
68,898437,ANIKA THERAPEUTICS INC,2008-03-12,4,0,23,11,10,0,0,0,0,3,6,4,0,0,12079,95.821,3.629,0.0378727,3.04,0.0,378.6184211,Manufacturing
69,874214,ANNTAYLOR STORES CORP,2008-03-20,0,0,10,1,3,0,0,0,0,0,0,2,1,0,2373,960.439,-333.906,-0.347659768,4.92,0.0,410.7723577,Retail Trade
70,1050112,ANTHRACITE CAPITAL INC,2008-03-13,4,0,40,5,2,2,0,1,0,3,1,1,1,0,7845,3827.369,-193.612,-0.050586186,2.23,83.195,3955.381166,"Finance, Insurance, and Real Estate"
71,1047884,ANWORTH MORTGAGE ASSET CORP,2008-03-12,0,0,46,3,4,0,0,0,0,2,5,3,0,0,9230,5477.142,62.607,0.011430596,6.43,92.49799999999999,1466.998445,"Finance, Insurance, and Real Estate"
72,949297,APAC CUSTOMER SERVICE INC,2008-03-14,1,0,8,1,4,1,0,0,0,0,0,0,0,0,3044,76.564,3.019,0.039431064,1.21,0.0,-5.785123967,Services
73,1368613,APEX BIOVENTURES ACQUISITION CORP,2008-03-11,3,0,18,5,6,0,0,0,1,7,5,1,0,0,12928,68.477,-0.061,-0.00089081,7.42,0.0,-0.539083558,Public Administration
74,1019883,APPALACHIAN BANCSHARES INC,2008-03-28,1,0,17,4,1,0,0,0,0,2,0,4,0,0,2873,1185.678,-2.859,-0.002411279,2.5,0.0,294.0    Retail Trad,e
75,741696,APPLIED SIGNAL TECHNOLOGY INC,2008-01-11,2,0,9,22,15,6,0,0,0,5,4,3,0,0,10156,158.019,8.017000000000001,0.050734405,17.92,6.343999999999999,15.59151786,Manufacturing
76,78128,AQUA AMERICA INC,2008-02-27,1,0,12,5,0,0,0,0,0,1,3,0,0,0,3826,3485.022,97.918,0.02809681,20.59,68.50399999999999,335.6677999,"Transportation, Communications, Electric, Gas, Sanitation"
77,947484,ARCH CAPITAL GROUP LTD.,2008-02-29,10,0,144,35,8,6,0,3,0,1,9,18,1,0,39839,14616.545,290.966,0.01990662,70.1,25.844,37.22396576,"Finance, Insurance, and Real Estate"
78,1080709,ARENA PHARMACEUTICALS INC,2008-03-05,12,0,26,11,3,0,1,1,0,6,0,2,0,0,36186,241.331,-237.573,-0.984428026,4.17,1.912,133.6211031,Manufacturing
79,1287750,ARES CAPITAL CORP,2008-02-28,3,0,21,2,2,2,0,0,0,0,3,1,0,0,6166,2091.333,-139.455,-0.06668235,6.33,145.09799999999998,2423.349131,"Finance, Insurance, and Real Estate"
80,790071,ARISTOTLE CORP,2008-03-27,1,0,6,1,0,3,0,0,0,1,0,1,0,0,1908,153.276,8.638,0.056355855,3.63,8.623,514.9586777,Wholesale Trade
81,1019695,ARQULE INC,2008-03-17,6,0,19,8,7,1,0,1,0,2,2,3,0,0,9788,214.212,-50.864,-0.237447015,4.22,0.0,37.44075829,Manufacturing
82,863110,ARTESIAN RESOURCES CORP,2008-03-12,0,0,2,1,0,0,0,0,0,0,3,0,0,0,1426,348.706,6.417999999999998,0.000404011,15.89,5.193,16620628.96,"Transportation, Communications, Electric, Gas, Sanitation"
83,1410064,"ARYx Therapeutics, Inc.",2008-03-17,11,0,46,39,9,1,0,4,1,12,10,8,0,0,33490,51.148,-31.218000000000004,-0.610346446,2.9,0.0,167.2413793,Manufacturing
84,1407437,ASIA SPECIAL SITUATION ACQUISITION CORP,2008-03-27,3,0,45,12,6,2,0,3,1,20,20,2,0,0,23778,115.888,0.129,0.001113144,9.0001,0.0,#NAME?,"nce, and Real Estate"
85,1267395,ASPEN INSURANCE HOLDINGS LTD,2008-02-29,12,0,80,13,4,2,0,1,1,6,9,20,0,0,20042,7288.8,103.8,0.014241027,24.25,77.9,340.1649485,"Finance, Insurance, and Real Estate"
86,911635,ASSOCIATED ESTATES REALTY CORP,2008-02-27,2,1,23,1,4,0,0,0,0,1,1,0,0,0,3085,699.8960000000002,34.626999999999995,0.049474493,9.13,15.94,177.9846659,"Finance, Insurance, and Real Estate"
87,1273813,ASSURED GUARANTY LTD,2008-02-29,6,0,34,8,2,3,0,0,0,1,4,5,0,0,10432,4555.707,68.883,0.015120156,11.4,16.015,273.2894737,"Finance, Insurance, and Real Estate"
88,910322,ASTORIA FINANCIAL CORP,2008-02-29,0,1,9,1,1,1,0,0,0,0,0,1,2,0,2716,21982.111,75.342,0.003427423,16.48,93.5,608.5558252,Retail Trade
89,879585,ATLANTIC TELE NETWORK INC /DE,2008-03-17,1,0,20,18,2,1,0,0,1,0,1,2,0,0,6810,419.821,34.798,0.082887707,26.55,10.345999999999998,66.19962335,"Transportation, Communications, Electric, Gas, Sanitation"
90,1092914,ATLAS PIPELINE PARTNERS LP,2008-02-29,5,0,45,13,8,1,0,0,0,3,1,6,0,0,19909,2445.533,-581.9169999999998,-0.23795099100000006,6.0,194.308,3852.633333,"Transportation, Communications, Electric, Gas, Sanitation"
91,1123647,ATP OIL & GAS CORP,2008-03-07,4,0,17,1,3,0,0,0,0,3,3,2,0,0,4997,2275.61,121.705,0.053482363,5.85,0.0,763.9316239,Mining
92,750574,AUBURN NATIONAL BANCORPORATION INC,2008-03-31,0,1,14,1,4,0,0,0,0,0,3,1,1,0,2536,745.97,6.6370000000000005,0.008897140999999999,20.1,2.716,22.71641791,Retail Trade
93,1023364,AUTOBYTEL  INC,2008-03-17,7,0,13,42,6,4,0,2,0,3,1,5,1,0,16859,42.002,-79.916,-1.902671301,0.45,0.0,511.1111111,Services
94,1034670,AUTOLIV INC,2008-02-22,1,0,27,3,2,0,0,1,0,1,1,2,0,0,3961,5205.6,164.7,0.031639004,21.46,101.2,617.194781,Manufacturing
95,1061069,AVALON HOLDINGS CORP,2008-03-20,1,0,1,5,2,0,0,0,0,0,0,1,0,0,2205,48.713,0.738,0.01514996,1.4769999999999999,0.0,265.5991875,"Transportation, Communications, Electric, Gas, Sanitation"
96,744218,AVANT IMMUNOTHERAPEUTICS INC,2008-03-18,6,0,15,17,3,0,0,0,0,4,3,2,0,1,45799,69.793,-47.50100000000001,-0.6805983409999999,7.92,0.0,#NAME?,
97,1285043,AVENTINE RENEWABLE ENERGY HOLDINGS INC,2008-03-05,18,0,29,12,11,1,0,1,0,8,6,1,0,0,36135,799.459,-47.096,-0.058909838,0.65,0.0,1863.076923,Manufacturing
98,932903,AVIGEN INC \DE,2008-03-17,4,0,23,16,5,2,0,0,0,1,0,3,0,0,11063,58.04600000000001,-25.099,-0.432398443,0.76,0.0,459.2105263,Manufacturing
99,104918,AVISTA CORP,2008-02-27,0,0,23,0,1,0,0,0,0,2,2,5,0,0,3350,3630.747,73.62,0.020276819,19.38,37.071,202.4303406,"Transportation, Communications, Electric, Gas, Sanitation"
100,8868,AVON PRODUCTS INC,2008-02-21,2,0,21,1,11,0,0,0,0,0,2,3,3,1,4286,6074.0,875.3,0.144106026,24.03,342.9,1491.468997,Manufacturing
101,1113232,AXCELIS TECHNOLOGIES INC,2008-03-17,1,0,14,11,5,5,0,0,0,2,3,3,0,0,7391,455.181,-196.664,-0.432056698,0.51,0.0,801.9607843,Manufacturing
102,1214816,AXIS CAPITAL HOLDINGS LTD,2008-02-26,8,0,112,7,4,1,0,0,0,2,6,4,0,0,17643,14282.834,387.376,0.027121788,29.12,157.784,575.6662088,"Finance, Insurance, and Real Estate"
103,1051627,AXT INC,2008-03-14,15,0,25,12,5,0,0,1,0,5,1,0,0,0,33335,111.662,-0.6890000000000001,-0.006170406999999999,1.35,0.177,372.3703704,Manufacturing
104,1409012,"Abraxis Biosciences, Inc.",2008-03-31,6,0,17,24,8,0,0,0,0,1,7,5,0,0,23470,1438.5839999999996,-276.771,-0.192391268,65.92,0.0,4.32342233,Manufacturing
105,1322734,"Advanced Life Sciences Holdings, Inc.",2008-02-19,8,0,17,11,8,0,0,1,0,5,4,5,0,0,14863,2.82,-22.979,-8.14858156,0.36,0.0,372.2222222,Manufacturing
106,1362468,Allegiant Travel CO,2008-03-11,2,0,14,11,6,3,0,0,0,12,4,6,0,0,8985,423.976,35.407,0.083511803,48.57,0.0,-33.82746551,"Transportation, Communications, Electric, Gas, Sanitation"
107,1325955,"Alon USA Energy, Inc.",2008-03-11,1,0,12,0,9,0,0,0,0,2,2,1,0,0,5529,2413.433,82.883,0.034342366,9.15,7.49,278.9071038,Manufacturing
108,1344596,"American Railcar Industries, Inc./DE",2008-02-22,1,0,13,2,9,3,0,0,0,1,2,0,0,0,8745,679.654,31.382,0.046173494,10.53,2.556,107.0845204,Manufacturing
109,1365555,"Amtrust Financial Services, Inc.",2008-03-14,11,0,56,5,8,7,0,1,0,5,5,8,2,0,12624,3143.893,82.928,0.026377488,11.6,10.806,111.862069,"Finance, Insurance, and Real Estate"
110,1350102,"Ascent Solar Technologies, Inc.",2008-03-14,4,0,18,7,7,0,0,0,0,1,2,6,0,0,8539,154.21200000000005,-13.215,-0.08569372,3.76,0.0,561.1702128,Manufacturing
111,1368802,"Atlas Energy Resources, LLC",2008-03-06,6,0,24,13,10,3,1,0,0,1,4,5,0,0,20816,2270.685,142.779,0.062879263,12.77,156.679,1370.391543,Mining
112,933157,Aurora Oil & Gas CORP,2008-03-07,6,0,20,12,4,3,1,1,0,3,8,11,0,0,15530,160.201,-107.365,-0.670189325,0.069,0.0,2146.376812,Mining
113,808362,BAKER HUGHES INC,2008-02-21,2,0,23,10,1,0,0,1,0,5,5,2,0,0,7443,11861.0,1635.0,0.137846725,32.07,173.0,692.3292797,Mining
114,9342,BALDOR ELECTRIC CO,2008-03-12,2,0,8,1,1,0,4,0,0,0,0,2,0,0,2064,2834.159,99.423,0.035080248,17.85,31.392,264.4369748,Manufacturing
115,760498,BANCFIRST CORP /OK/,2008-03-14,1,0,12,1,1,0,0,0,1,0,0,2,0,0,2557,3867.204,44.358,0.011470303,52.92,12.785,5.130385488,Retail Trade
116,1123270,BANK MUTUAL CORP,2008-03-07,0,1,6,2,0,0,0,0,0,3,1,0,1,0,2085,3489.6890000000008,17.156,0.004916197,11.54,16.442,134.0727903,Retail Trade
117,1082368,BANK OF FLORIDA CORP,2008-03-05,0,0,10,0,0,3,0,0,0,2,1,1,2,0,3210,1549.013,-13.224,-0.008537049,4.21,0.0,173.1591449,Retail Trade
118,46195,BANK OF HAWAII CORP,2008-02-25,1,2,6,0,0,0,0,0,0,1,0,0,0,0,1257,10763.475,192.213,0.017857894,45.17,84.855,201.0737215,Retail Trade
119,921768,BANKATLANTIC BANCORP INC,2008-03-17,1,1,54,12,10,0,0,0,1,6,2,3,0,0,17872,5814.557,-202.639,-0.03485029,5.8,0.845,-14.74137931,Retail Trade
120,743367,BAR HARBOR BANKSHARES,2008-03-17,4,0,34,2,0,0,0,1,0,1,0,1,1,0,3328,972.288,7.731,0.007951348,25.75,3.0039999999999996,33.60776699,Retail Trade
121,1295557,BARE ESCENTUALS INC,2008-02-28,4,0,19,6,8,4,0,0,0,7,1,3,0,0,11820,299.781,97.961,0.326775213,5.23,0.0,363.6711281,Manufacturing
122,902791,BARRETT BUSINESS SERVICES INC,2008-03-17,2,4,17,2,4,0,0,0,1,1,2,0,0,0,3643,170.06,6.263,0.036828178,10.9,3.466,97.02752294,Services
123,1089787,BAY NATIONAL CORP,2008-03-28,2,0,7,0,0,0,0,0,0,0,0,2,0,0,1687,270.588,-5.065,-0.018718495,2.4,0.0,306.25    Retail Tra,de
124,861361,BE AEROSPACE INC,2008-02-20,2,0,8,1,1,3,1,0,0,0,1,0,0,0,3278,2930.1,-99.4,-0.033923757,7.69,0.0,587.9063719,Manufacturing
125,1103345,BEACON POWER CORP,2008-03-17,5,0,3,1,3,0,0,0,2,2,4,0,0,0,4758,38.596,-23.568,-0.610633226,0.53,0.0,186.7924528,Manufacturing
126,840467,BECKMAN COULTER INC,2008-02-29,2,0,5,0,3,0,0,0,0,0,0,1,0,0,2108,3572.8,194.0,0.054299149000000005,43.94,42.6,162.6308603,Manufacturing
127,356080,BELO CORP,2008-02-29,2,0,3,0,1,3,0,0,0,0,0,3,1,0,3836,2038.796,-333.349,0.005725668000000001,1.56,30.662,1161373.886,"Transportation, Communications, Electric, Gas, Sanitation"
128,863436,BENCHMARK ELECTRONICS INC,2008-02-28,1,0,14,1,8,1,0,0,0,1,2,0,1,0,5286,1438.921,-135.632,-0.094259518,12.77,0.0,38.84103367,Manufacturing
129,1067983,BERKSHIRE HATHAWAY INC,2008-02-29,2,0,13,3,1,0,0,0,1,1,2,2,0,0,1571,267399.0,4994.0,0.01867621,96600.0,0.0,46.58385093,Public Administration
130,12208,BIO RAD LABORATORIES INC,2008-02-29,1,0,8,2,2,0,0,0,0,0,2,0,1,0,3741,2037.264,89.51,0.043936377,75.31,0.0,37.59128934,Manufacturing
131,1388319,"BIOHEART, INC.",2008-03-28,11,0,63,42,33,0,0,4,0,15,10,11,0,0,37512,1.855,-14.205,-7.657681941,0.99,0.0,#NAME?,
132,1138400,"BIOMIMETIC THERAPEUTICS, INC.",2008-03-12,5,0,20,10,16,0,0,1,0,5,0,3,0,0,10825,125.12,-8.005,-0.06397858099999999,9.22,0.0,88.39479393,Manufacturing
133,818813,BITSTREAM INC,2008-03-28,1,0,6,3,5,0,0,0,0,3,1,0,0,0,2118,19.901,2.3680000000000003,2.43e-05,4.59,0.0,n/a    Services,
134,1013488,BJs RESTAURANTS INC,2008-03-17,1,1,16,27,15,3,0,1,0,4,5,7,1,0,15706,335.209,10.308,0.030750964,10.77,0.0,50.97493036,Retail Trade
135,1280058,BLACKBAUD INC,2008-02-29,0,0,11,19,7,1,0,1,0,2,7,4,0,0,12992,313.886,29.878,0.095187425,13.5,17.497,237.3111111,Services
