,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words,at,ni,roa,prcc_f,dvt,Stock Return,Industry
29,1065087,ALBANY MOLECULAR RESEARCH INC,2013-03-18,3,0,13,3,1,2,0,0,0,0,0,2,0,0,5560,445.268,12.68,0.028477232,10.08,0.0,-47.61904762,Manufacturing
30,1145460,ALERE INC.,2013-03-01,13,4,18,7,4,3,0,0,0,2,5,10,0,0,12454,7060.814,-71.25399999999998,-0.010091471,36.2,21.293000000000003,9.925414365,Manufacturing
31,1035443,ALEXANDRIA REAL ESTATE EQUITIES INC,2013-02-26,23,4,51,8,7,3,0,0,0,6,4,9,2,0,22441,7529.764,136.217,0.018090474,63.62,207.989,335.88337,"Finance, Insurance, and Real Estate"
32,1097149,ALIGN TECHNOLOGY INC,2013-03-01,5,0,28,16,12,6,0,1,1,2,6,10,0,0,17251,832.1469999999998,64.295,0.077263993,57.14,0.0,-51.43507175,Manufacturing
33,775368,ALLEGHANY CORP /DE,2013-02-21,7,0,42,0,1,7,0,0,0,1,1,9,0,1,7521,23361.088,628.4209999999998,0.026900331,399.96,0.0,-16.13661366,"Finance, Insurance, and Real Estate"
34,850693,ALLERGAN INC,2013-02-26,4,0,20,4,6,0,0,1,0,2,3,5,0,0,8118,10574.3,985.1,0.093159831,111.08,59.5,36.14512063,Manufacturing
35,1101215,ALLIANCE DATA SYSTEMS CORP,2013-02-28,1,1,20,2,1,0,0,0,0,0,0,1,0,0,8041,13244.257,496.17,0.03746303,262.93,0.0,-44.94352109,Services
36,825313,ALLIANCEBERNSTEIN HOLDING L.P.,2013-02-12,6,0,34,1,4,0,0,0,0,10,4,4,0,0,7427,1533.654,165.502,0.107913519,21.34,142.793,650.8106842,"Finance, Insurance, and Real Estate"
37,1124804,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",2013-03-01,9,0,30,17,10,1,1,0,0,0,11,10,1,0,13986,2619.663,-104.026,-0.039709688,15.46,0.0,-39.06856404,Services
38,799231,ALMOST FAMILY INC,2013-03-14,2,1,35,11,6,0,0,0,0,0,5,12,2,0,14298,352.273,8.226,0.023351208,32.33,0.0,-37.33374575,Services
39,884269,ALPHA PRO TECH LTD,2013-03-06,2,0,11,0,1,0,0,0,0,0,1,2,2,0,1723,38.563,2.079,0.053911781,2.15,0.0,-33.48837209,Manufacturing
40,764180,"ALTRIA GROUP, INC.",2013-02-27,7,0,15,4,5,0,0,0,0,1,7,5,0,0,3135,34859.0,4535.0,0.13009552800000002,38.39,3683.0,9575.540505,Manufacturing
41,897448,AMARIN CORP PLC\UK,2013-02-28,6,0,27,20,20,2,2,0,0,5,8,8,0,0,18752,252.476,-166.227,-0.658387332,1.97,0.0,310.6598985,Manufacturing
42,874501,AMBAC FINANCIAL GROUP INC,2013-03-22,15,1,54,3,3,0,0,0,1,5,7,5,3,0,9948,27106.939,3854.268,0.142187504,24.56,0.0,-96.62052117,"Finance, Insurance, and Real Estate"
43,1514991,AMC Networks Inc.,2013-02-26,1,0,19,5,3,0,0,0,0,3,2,5,0,0,13032,2636.6890000000008,290.738,0.110266323,68.11,0.0,-27.32344736,"Transportation, Communications, Electric, Gas, Sanitation"
44,1002910,AMEREN CORP,2013-03-01,9,0,36,4,4,3,0,0,0,0,1,2,1,1,7346,21042.0,289.0,0.013734436,36.16,388.0,1057.964602,"Transportation, Communications, Electric, Gas, Sanitation"
45,1059142,AMERICA FIRST TAX EXEMPT INVESTORS LP,2013-03-08,0,1,23,1,5,1,0,0,0,3,3,2,0,0,7272,534.2330000000002,17.715,0.033159689,6.29,22.421,362.4960254,"Finance, Insurance, and Real Estate"
46,1283630,AMERICAN CAMPUS COMMUNITIES INC,2013-03-01,1,0,38,4,4,5,0,0,0,2,3,1,1,0,8322,5598.04,104.644,0.018692971,32.21,149.461,507.236883,"Finance, Insurance, and Real Estate"
47,919012,AMERICAN EAGLE OUTFITTERS INC,2013-03-12,1,0,8,3,2,2,0,1,0,0,0,1,0,1,2238,1694.164,82.98299999999998,0.048981681,13.53,70.815,572.7642276,Retail Trade
48,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2013-03-07,5,1,24,1,1,0,0,0,0,3,1,3,1,0,6853,39621.499,253.283,0.006392565,26.38,12.642999999999999,-5.788476118,"Finance, Insurance, and Real Estate"
49,97196,AMERICAN INDEPENDENCE CORP,2013-03-15,10,0,32,1,4,4,0,1,0,1,3,2,0,0,5111,168.394,3.435,0.020398589,12.02,0.0,-58.40266223,"Finance, Insurance, and Real Estate"
50,904163,AMERICAN NATIONAL INSURANCE CO /TX/,2013-03-08,7,1,51,2,4,0,1,1,0,1,5,11,0,1,6987,23324.883,268.372,0.011505824,114.54,82.831,31.93731448,"Finance, Insurance, and Real Estate"
51,1108236,AMERICAN RIVER BANKSHARES,2013-03-01,18,7,87,4,9,2,0,0,0,3,7,3,1,0,20082,592.753,3.057,0.005157291,9.45,0.0,-26.87830688,Retail Trade
52,1056903,AMERICAN STATES WATER CO,2013-03-01,1,0,26,4,8,1,0,0,1,1,4,2,0,0,8840,1310.183,62.68600000000001,0.047845225,28.73,29.36,169.1959624,"Transportation, Communications, Electric, Gas, Sanitation"
53,5981,AMERICAN VANGUARD CORP,2013-03-01,1,0,4,1,2,1,1,0,0,0,3,0,0,0,2476,447.443,34.449,0.076990812,24.29,6.222,53.52820091,Manufacturing
54,1018979,AMERISAFE INC,2013-03-06,6,1,19,4,4,5,0,0,0,5,2,6,1,0,6099,1329.001,43.637,0.032834437,42.24,5.91,-21.49621212,"Finance, Insurance, and Real Estate"
55,1037868,AMETEK INC/,2013-02-21,0,0,9,5,4,0,0,0,0,1,3,1,0,0,2442,5877.901999999999,516.999,0.08795638300000001,52.67,58.405,82.21947978,Manufacturing
56,1178879,AMICUS THERAPEUTICS INC,2013-03-13,8,0,37,39,16,0,0,0,2,18,10,9,0,0,33664,127.563,-59.633,-0.467478814,2.35,0.0,14.04255319,Manufacturing
57,1142750,AMN HEALTHCARE SERVICES INC,2013-02-22,3,3,18,1,3,0,5,0,0,2,1,0,0,0,4245,592.234,32.933,0.055608087,14.7,0.0,-21.42857143,Services
58,820313,AMPHENOL CORP /DE/,2013-02-22,2,0,10,2,4,0,0,0,0,0,0,0,1,0,2434,6168.028,635.672,0.103059195,89.18,96.76899999999999,81.05965463,Manufacturing
59,1365916,"AMYRIS, INC.",2013-03-28,13,0,49,23,23,1,2,0,0,3,0,9,1,0,25010,198.864,-235.111,-1.182270295,5.29,0.0,-41.02079395,Manufacturing
60,940332,ANADIGICS INC,2013-03-01,1,0,7,5,8,1,0,0,0,2,1,1,1,0,6400,97.681,-53.979,-0.552604908,1.84,0.0,36.95652174,Manufacturing
61,52795,ANIXTER INTERNATIONAL INC,2013-02-22,0,0,11,1,1,0,0,0,0,0,0,1,0,0,1161,2860.8,200.5,0.070085291,89.84,166.5,156.5449688,Wholesale Trade
62,1013462,ANSYS INC,2013-02-28,8,0,18,6,12,1,1,2,0,1,9,6,0,0,10439,2722.382,245.327,0.090114833,87.2,0.0,-22.77522936,Services
63,1047884,ANWORTH MORTGAGE ASSET CORP,2013-02-27,3,3,58,5,6,1,0,0,0,9,9,5,0,0,15764,8619.491,75.72,0.008784741,4.21,76.80199999999999,1861.567696,"Finance, Insurance, and Real Estate"
64,6769,APACHE CORP,2013-03-01,6,0,34,2,3,1,0,0,0,4,6,6,1,0,6713,61637.0,2232.0,0.036212016,85.94,361.0,411.4033046,Mining
65,311471,APCO OIL & GAS INTERNATIONAL INC,2013-03-08,9,0,36,3,6,0,0,0,0,1,3,4,0,0,7526,375.254,18.496,0.049289281,15.59,0.0,-21.03912765,Mining
66,896622,APTARGROUP INC,2013-02-28,3,0,7,2,0,0,0,0,0,0,0,1,0,0,2053,2497.762,171.99400000000003,0.068859243,67.81,66.133,67.90001475,Manufacturing
67,7039,ARABIAN AMERICAN DEVELOPMENT CO,2013-03-18,4,0,22,1,3,0,1,0,0,1,7,6,2,0,4575,143.667,19.498,0.13571662199999998,12.55,0.0,-33.78486056,Manufacturing
68,1305168,"ARC DOCUMENT SOLUTIONS, INC.",2013-03-13,3,0,12,16,1,0,0,1,0,0,0,2,2,0,6911,409.922,-15.323,-0.037380282,8.22,0.0,-68.85644769,Services
69,947484,ARCH CAPITAL GROUP LTD.,2013-03-01,19,0,247,30,7,6,0,5,0,10,20,21,1,0,51653,19566.094,709.7310000000001,0.036273515,59.69,21.938000000000002,10.50092143,"Finance, Insurance, and Real Estate"
70,1080709,ARENA PHARMACEUTICALS INC,2013-03-01,18,0,50,15,4,3,0,3,0,4,6,11,0,0,19434,339.807,-19.435,-0.057194231,5.85,0.0,54.18803419,Manufacturing
71,884731,ARIAD PHARMACEUTICALS INC,2013-03-01,8,0,30,15,5,0,0,0,0,5,8,3,0,0,14340,370.894,-274.158,-0.739181545,6.82,0.0,181.2316716,Manufacturing
72,7431,ARMSTRONG WORLD INDUSTRIES INC,2013-02-27,2,0,14,0,1,1,0,1,0,1,2,1,0,0,3840,2916.6,94.1,0.032263595,57.61,0.0,-11.94237112,Manufacturing
73,717538,ARROW FINANCIAL CORP,2013-03-15,1,1,10,0,1,1,0,0,0,3,1,4,3,0,2800,2163.698,21.795,0.010073032,26.56,12.109000000000002,39.52936747,Retail Trade
74,1005010,ARTHROCARE CORP,2013-02-14,5,0,36,16,2,0,0,0,0,3,4,5,0,0,14369,594.141,26.056,0.04385491,40.24,3.735,-4.758946322,Manufacturing
75,1144980,ASBURY AUTOMOTIVE GROUP INC,2013-02-21,9,2,20,28,2,0,0,0,0,1,2,4,0,0,16481,1888.6,109.1,0.05776765900000001,53.74,0.0,-40.39821362,Retail Trade
76,1267395,ASPEN INSURANCE HOLDINGS LTD,2013-02-26,23,0,337,23,8,1,0,1,0,9,9,13,3,0,44318,10230.5,329.8,0.032236939,41.31,83.3,179.3028322,"Finance, Insurance, and Real Estate"
77,911635,ASSOCIATED ESTATES REALTY CORP,2013-02-27,2,1,27,3,9,0,0,0,0,2,1,0,0,0,3248,1422.497,61.041,0.042911163,16.05,41.318999999999996,257.8753894,"Finance, Insurance, and Real Estate"
78,1273813,ASSURED GUARANTY LTD,2013-03-01,26,2,210,31,11,6,0,0,4,16,15,4,1,0,44352,16287.0,808.0,0.049610118,23.59,75.0,278.2534972,"Finance, Insurance, and Real Estate"
79,792987,ASTEC INDUSTRIES INC,2013-03-01,1,0,4,1,0,3,0,0,0,4,1,1,0,0,3263,749.291,39.042,0.052105257,38.63,6.856,4.105617396,Manufacturing
80,8063,ASTRONICS CORP,2013-02-22,0,0,10,2,1,2,0,0,0,3,1,1,0,0,3285,491.271,27.266,0.055500935,51.0,0.04,-55.05882353,Manufacturing
81,1368148,"ATHERSYS, INC / NEW",2013-03-12,9,0,10,2,1,0,1,0,0,2,3,2,0,0,9392,34.188,-30.743,-0.899233649,2.5,0.0,-57.6,Manufacturing
82,879585,ATLANTIC TELE NETWORK INC /DE,2013-03-18,3,1,21,7,4,0,0,0,2,2,0,3,0,0,6920,859.7189999999998,311.716,0.362578936,56.57,16.381,-6.149902775,"Transportation, Communications, Electric, Gas, Sanitation"
83,1092914,ATLAS PIPELINE PARTNERS LP,2013-02-28,5,0,63,21,13,1,0,0,0,5,3,8,1,0,25463,4327.845,-98.612,-0.022785474,35.05,255.43400000000003,718.8416548,"Transportation, Communications, Electric, Gas, Sanitation"
84,1041577,ATMI INC,2013-02-22,3,0,7,1,6,1,0,0,0,1,2,1,0,0,3649,596.22,30.165,0.050593741,30.21,0.0,-30.88381331,Manufacturing
85,750574,"AUBURN NATIONAL BANCORPORATION, INC",2013-03-22,0,4,27,4,6,0,0,0,0,0,6,7,1,0,6267,751.3430000000002,7.1179999999999986,0.009473702,25.0,3.06,-4.36,Retail Trade
86,1023364,AUTOBYTEL INC,2013-02-28,7,1,30,22,3,2,0,1,0,2,4,1,1,0,13568,88.193,38.144,0.432505981,15.13,0.0,-73.6946464,Services
87,1034670,AUTOLIV INC,2013-02-22,3,0,60,6,3,0,0,1,0,7,11,7,3,0,11865,6983.0,485.8,0.069568953,91.8,192.4,182.9956427,Manufacturing
88,1182129,AUXILIUM PHARMACEUTICALS INC,2013-02-26,5,0,49,17,6,0,0,0,1,3,10,9,0,0,20466,1201.1760000000004,-18.065,-0.015039428,20.73,0.0,-10.56729378,Manufacturing
89,1061069,AVALON HOLDINGS CORP,2013-03-15,1,0,1,6,2,0,0,0,0,0,0,1,0,0,2967,55.57899999999999,0.438,0.007880674,5.2,0.0,-26.54038462,"Transportation, Communications, Electric, Gas, Sanitation"
90,1325879,AVEO PHARMACEUTICALS INC,2013-03-11,17,1,27,11,17,2,0,2,2,5,9,11,0,0,17667,146.346,-107.029,-0.731342162,1.83,0.0,339.8907104,Manufacturing
91,104918,AVISTA CORP,2013-02-26,1,0,13,0,1,0,0,0,0,2,0,2,0,0,3329,4361.923,111.077,0.025465145,28.19,73.27600000000001,245.4629301,"Transportation, Communications, Electric, Gas, Sanitation"
92,8868,AVON PRODUCTS INC,2013-02-28,4,0,22,3,11,0,0,2,0,1,1,5,4,2,8473,6492.3,-55.9,-0.0086102,17.22,104.7,591.4053426,Manufacturing
93,1113232,AXCELIS TECHNOLOGIES INC,2013-03-01,2,0,9,3,4,5,0,0,0,2,2,4,0,0,3618,233.549,-17.144000000000002,-0.073406437,2.44,0.0,-43.44262295,Manufacturing
94,1214816,AXIS CAPITAL HOLDINGS LTD,2013-02-22,14,0,355,11,6,0,0,0,3,2,12,7,3,0,24666,19634.784,727.465,0.037049809,47.57,159.467,308.0449863,"Finance, Insurance, and Real Estate"
95,1551152,AbbVie Inc.,2013-03-15,1,0,25,7,3,0,10,2,0,1,3,1,0,0,21457,29198.0,4128.0,0.141379547,52.81,2561.0,#NAME?,
96,718877,"Activision Blizzard, Inc.",2013-02-22,11,1,41,2,16,1,0,1,0,3,4,10,0,0,13666,14012.0,1010.0,0.072081073,17.83,217.0,1176.612451,Services
97,1338042,"Aegerion Pharmaceuticals, Inc.",2013-03-18,7,0,40,19,15,0,0,0,0,9,6,6,0,0,21916,142.332,-63.358,-0.445142343,70.96,0.0,-64.23379369,Manufacturing
98,894081,"Air Transport Services Group, Inc.",2013-03-04,1,0,7,0,3,0,0,0,1,2,1,2,0,0,4048,1033.139,-19.628,-0.018998412,8.09,0.0,-50.43263288,"Transportation, Communications, Electric, Gas, Sanitation"
99,1545654,"Alexander & Baldwin, Inc.",2013-02-28,6,0,30,4,2,1,0,0,0,0,4,2,0,0,6740,2285.2,36.9,0.016147383,41.73,2.0,#NAME?,"nce, and Real Estate"
100,1362468,Allegiant Travel CO,2013-02-26,0,1,9,4,3,1,0,0,0,5,2,5,1,0,4775,930.191,92.273,0.099197907,105.44,41.787,9.253603945,"Transportation, Communications, Electric, Gas, Sanitation"
101,1344980,"Alliance Holdings GP, L.P.",2013-03-01,8,0,38,12,11,4,0,0,1,13,14,7,0,0,30052,2126.679,233.873,0.109970992,58.63,185.27599999999998,297.1618625,Mining
102,1411207,Allison Transmission Holdings Inc,2013-02-28,9,0,32,33,9,5,2,0,0,3,6,2,0,0,21419,4812.6,165.4,0.034368117000000004,27.61,77.1,253.2053604,Manufacturing
103,1556766,"Alon USA Partners, LP",2013-03-14,1,0,27,2,5,4,0,0,0,1,2,4,2,0,9125,849.924,136.222,0.16027550699999998,16.66,172.50599999999997,1079.927971,Manufacturing
104,1350653,"Alphatec Holdings, Inc.",2013-03-05,14,0,44,22,13,4,0,0,0,8,8,9,1,0,25408,365.63,-82.227,-0.224891284,2.01,0.0,-17.91044776,Manufacturing
105,1555039,Altisource Residential Corp,2013-02-07,4,1,28,19,6,3,0,0,0,1,2,5,1,0,12196,1398.64,39.596,0.028310359,30.11,13.087,-3.928927267,"Finance, Insurance, and Real Estate"
106,1488139,"Ameresco, Inc.",2013-03-18,2,0,43,5,7,5,2,2,0,10,1,5,0,0,20452,604.66,2.414,0.003992326,9.66,0.0,1.552795031,Construction
107,1423689,American Capital Agency Corp,2013-02-27,8,1,56,6,4,4,0,0,0,5,7,5,1,0,16823,76255.0,1259.0,0.016510393,19.29,1467.0,7654.795231,"Finance, Insurance, and Real Estate"
108,1344596,"American Railcar Industries, Inc.",2013-03-12,5,0,33,2,13,3,0,0,0,2,2,3,0,0,10507,825.6089999999998,86.896,0.105250791,45.75,21.351999999999997,16.02622951,Manufacturing
109,1410636,"American Water Works Company, Inc.",2013-03-01,1,0,20,5,7,0,0,0,0,6,4,1,0,0,9666,14026.829,369.283,0.026326905,42.26,199.378,459.649787,"Transportation, Communications, Electric, Gas, Sanitation"
110,1411906,"Ampio Pharmaceuticals, Inc.",2013-03-06,4,0,11,12,3,0,1,1,0,5,3,10,0,1,10984,36.019,-24.009,-0.666564869,7.13,0.0,-49.64936886,Manufacturing
111,1411158,Anacor Pharmaceuticals Inc,2013-03-18,11,0,34,9,13,3,0,2,0,4,3,9,1,0,18464,172.165,84.765,0.492347457,16.78,0.0,-69.01072706,Manufacturing
112,1316175,Anthera Pharmaceuticals Inc,2013-03-26,4,0,22,7,9,1,0,0,0,4,3,6,0,0,14088,37.417,-30.861,-0.824785525,3.07,0.0,-79.80456026,Manufacturing
113,1411494,Apollo Global Management LLC,2013-03-01,12,2,96,29,9,3,1,0,1,11,14,9,3,0,40440,22477.981,659.3910000000002,0.029334975,31.61,984.404,3069.136349,"Finance, Insurance, and Real Estate"
114,1405073,Approach Resources Inc,2013-02-28,9,0,26,20,2,3,0,0,0,3,8,3,1,0,15074,1145.484,72.256,0.063079013,19.3,0.0,29.58549223,Mining
115,1209028,Arlington Asset Investment Corp.,2013-02-08,9,2,149,19,7,1,0,1,0,10,6,8,3,0,21433,2194.966,49.46100000000001,0.022533834,26.39,58.481,200.3069344,"Finance, Insurance, and Real Estate"
116,1437106,"Ascent Capital Group, Inc.",2013-02-27,2,0,30,21,8,0,0,0,0,1,2,2,0,0,14662,2224.804,-22.407,-0.010071449,85.56,0.0,-27.60635811,Services
117,1464343,Atlanticus Holdings Corp,2013-02-25,2,0,48,12,2,5,0,1,0,6,9,4,3,0,13837,352.235,-17.741,-0.050366943,3.55,0.0,-5.633802817,"Finance, Insurance, and Real Estate"
119,805928,"AxoGen, Inc.",2013-03-12,8,0,15,9,2,1,0,0,0,1,4,8,0,0,9473,27.684,-14.557,-0.5258271929999999,4.49,0.0,#NAME?,
120,9092,BADGER METER INC,2013-03-05,1,0,10,4,1,0,0,0,0,0,3,2,0,0,1984,316.058,24.617,0.077887603,54.5,9.993,5.326605505,Manufacturing
121,9326,BALCHEM CORP,2013-02-25,4,0,17,10,4,2,0,1,0,0,0,3,1,0,5102,376.872,44.874,0.040410894,58.7,7.856,118694.1191,Manufacturing
122,946454,"BALLANTYNE STRONG, INC.",2013-03-11,0,0,10,2,1,0,0,0,0,1,0,0,0,0,1997,95.444,0.163,0.001707808,4.63,0.0,-28.72570194,Manufacturing
123,70858,BANK OF AMERICA CORP /DE/,2013-02-28,15,4,123,3,10,0,2,0,0,8,31,16,2,1,17925,2102273.0,11431.0,0.005437448,15.57,1777.0,11387.54014,Retail Trade
124,934547,BANK OF KENTUCKY FINANCIAL CORP,2013-03-08,8,0,25,2,4,1,0,0,0,1,1,4,2,0,5888,1857.492,19.765,0.010640692,36.9,5.2,-18.88888889,Retail Trade
125,743367,BAR HARBOR BANKSHARES,2013-03-18,5,1,42,3,1,0,0,1,0,1,1,1,3,1,4390,1373.8929999999998,13.183,0.009595362,39.99,4.915,-3.563390848,Retail Trade
126,9984,BARNES GROUP INC,2013-02-25,6,0,32,4,9,0,0,0,0,1,1,0,0,0,8362,2123.673,270.527,0.127386373,38.31,22.421999999999997,17.15478987,Manufacturing
127,1109189,BASIC ENERGY SERVICES INC,2013-02-27,2,0,14,3,5,0,0,0,0,1,1,0,0,0,6775,1543.339,-35.929,-0.023280044,15.78,0.0,-27.69328264,Mining
128,275119,BAYLAKE CORP,2013-03-01,4,3,38,3,5,0,0,0,0,3,3,1,5,0,6444,996.776,8.009,0.008034905,13.02,1.7380000000000002,#NAME?,
129,1228454,BCB BANCORP INC,2013-03-18,0,0,11,3,0,0,0,0,0,0,2,2,0,0,2615,1207.9589999999996,9.416,0.007794967,13.45,4.5889999999999995,4.379182156,Retail Trade
130,789073,BEAM INC,2013-02-26,14,1,28,8,1,1,2,0,0,3,8,3,0,0,7329,8584.7,362.5,0.042226286,68.06,145.7,203.8348516,Manufacturing
131,913142,BELDEN INC.,2013-02-28,7,0,17,5,2,0,0,1,0,1,4,0,0,0,3759,2751.753,103.313,0.037544431,70.45,8.855,-23.56990774,Manufacturing
132,863436,BENCHMARK ELECTRONICS INC,2013-02-28,3,1,26,2,10,1,0,0,0,1,4,0,3,0,6880,1657.371,111.159,0.067069473,23.08,0.0,-27.98960139,Manufacturing
133,1067983,BERKSHIRE HATHAWAY INC,2013-03-01,3,0,22,2,1,0,0,0,0,2,2,2,2,0,2449,484931.0,19476.0,0.040162415,118.56,0.0,-24.34210526,Public Administration
134,1407038,"BG Medicine, Inc.",2013-03-18,8,0,22,7,11,2,0,0,0,6,6,6,0,0,16670,9.353,-15.849,-1.6945365119999998,1.04,0.0,122.1153846,Manufacturing
135,1156388,BIG 5 SPORTING GOODS CORP,2013-02-27,7,2,23,12,6,3,0,0,0,1,1,5,4,0,11048,441.888,27.946,0.06324227,19.82,8.845,10.72149344,Retail Trade
136,792641,BIO REFERENCE LABORATORIES INC,2013-01-14,3,0,20,5,2,2,0,0,0,0,3,1,0,2,8919,421.528,45.825,0.10871164,32.41,0.0,-14.34742363,Services
137,1103021,BIODELIVERY SCIENCES INTERNATIONAL INC,2013-03-18,9,0,51,0,12,0,0,0,0,12,4,4,0,0,14290,38.005,-57.394,-1.510169715,5.89,0.0,-26.82512733,Manufacturing
